"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"up",0.5,1,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,NA,0.184202435887518,3
"up",0.5,1,"SVP Wilcoxon",0.333333333333333,0.25,0.285714285714286,0,NA,0.0729470164077558,6
"up",0.5,1,"RFPOP",0.5,0.25,0.333333333333333,0,NA,0.121541789037374,4
"up",0.5,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.0970446069926574,7
"updown",0.5,1,"PELT",0.101694915254237,0.75,0.17910447761194,0,NA,1.44661574664201,59
"updown",0.5,1,"RFPOP paper",0.166666666666667,0.125,0.142857142857143,0,NA,0.345939464896842,6
"updown",0.5,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.0985134975130703,1
"updown",0.5,1,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,NA,0.409693786467833,7
"updown",0.5,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0985134975130703,1
"updown",0.5,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.409693786467833,7
"rand1",0.5,1,"PELT",0.0857142857142857,0.75,0.153846153846154,0,NA,1.66027553983512,70
"rand1",0.5,1,"RFPOP paper",0.5,0.25,0.333333333333333,0,NA,0.12155388445479,4
"rand1",0.5,1,"SVP MedianMood",0.5,0.125,0.2,0,NA,0.117629455118072,2
"rand1",0.5,1,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,NA,0.0879012082485574,7
"rand1",0.5,1,"RFPOP",1,0.375,0.545454545454545,0,NA,0.0780369621482874,3
"rand1",0.5,1,"SVP Wilcoxon multiscale",0.428571428571429,0.375,0.4,0,NA,0.11319095339882,7
"none",0.6,1,"PELT",0.012987012987013,1,0.0256410256410256,0,NA,1.25936094673883,77
"none",0.6,1,"RFPOP paper",1,1,1,1,NA,0.0427976918088221,1
"none",0.6,1,"SVP MedianMood",1,1,1,1,NA,0.0427976918088221,1
"none",0.6,1,"SVP Wilcoxon",1,1,1,1,NA,0.0427976918088221,1
"none",0.6,1,"RFPOP",1,1,1,1,NA,0.0427976918088221,1
"none",0.6,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.0427976918088221,1
"up",0.6,1,"PELT",0.09375,0.75,0.166666666666667,0,NA,1.38088287342688,64
"up",0.6,1,"RFPOP paper",0.75,0.375,0.5,0,NA,0.106855166708241,4
"up",0.6,1,"SVP MedianMood",0.75,0.375,0.5,0,NA,0.106855166708241,4
"up",0.6,1,"SVP Wilcoxon",0.5,0.5,0.5,1,19,0.0513644900509448,8
"up",0.6,1,"RFPOP",0.75,0.375,0.5,0,NA,0.106855166708241,4
"up",0.6,1,"SVP Wilcoxon multiscale",0.333333333333333,0.25,0.285714285714286,0,NA,0.0916495594698616,6
"updown",0.6,1,"PELT",0.111111111111111,0.75,0.193548387096774,0,NA,0.451075173646356,54
"updown",0.6,1,"RFPOP paper",0.5,0.375,0.428571428571429,0,NA,0.106360244530264,6
"updown",0.6,1,"SVP MedianMood",1,0.125,0.222222222222222,0,NA,0.0912909865831675,1
"updown",0.6,1,"SVP Wilcoxon",0.625,0.625,0.625,1,62,0.0686499168627228,8
"updown",0.6,1,"RFPOP",1,0.125,0.222222222222222,0,NA,0.0912909865831675,1
"updown",0.6,1,"SVP Wilcoxon multiscale",0.714285714285714,0.625,0.666666666666667,0,NA,0.0624314978132116,7
"rand1",0.6,1,"PELT",0.0555555555555556,0.625,0.102040816326531,0,NA,2.52504059894244,90
"rand1",0.6,1,"RFPOP paper",0.428571428571429,0.375,0.4,0,NA,0.116682568729293,7
"rand1",0.6,1,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,NA,0.174319683541979,3
"rand1",0.6,1,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,NA,0.119571493852374,7
"rand1",0.6,1,"RFPOP",0.333333333333333,0.125,0.181818181818182,0,NA,0.190802008133775,3
"rand1",0.6,1,"SVP Wilcoxon multiscale",0.428571428571429,0.375,0.4,0,NA,0.119571493852374,7
"none",0.7,1,"PELT",0.0135135135135135,1,0.0266666666666667,0,NA,1.07583551649859,74
"none",0.7,1,"RFPOP paper",0.333333333333333,1,0.5,0,NA,0.0512336144161026,3
"none",0.7,1,"SVP MedianMood",1,1,1,1,NA,0.000492410005849119,1
"none",0.7,1,"SVP Wilcoxon",1,1,1,1,NA,0.000492410005849119,1
"none",0.7,1,"RFPOP",1,1,1,1,NA,0.000492410005849119,1
"none",0.7,1,"SVP Wilcoxon multiscale",1,1,1,1,NA,0.000492410005849119,1
"up",0.7,1,"PELT",0.0735294117647059,0.625,0.131578947368421,0,NA,1.05026349896924,68
"up",0.7,1,"RFPOP paper",0.333333333333333,0.25,0.285714285714286,0,NA,0.199037664753802,6
"up",0.7,1,"SVP MedianMood",0.25,0.125,0.166666666666667,0,NA,0.222428597819916,4
"up",0.7,1,"SVP Wilcoxon",0.125,0.125,0.125,1,128,0.173445702151395,8
"up",0.7,1,"RFPOP",0.25,0.125,0.166666666666667,0,NA,0.222428597819916,4
"up",0.7,1,"SVP Wilcoxon multiscale",0.285714285714286,0.25,0.266666666666667,0,NA,0.12398777889448,7
"updown",0.7,1,"PELT",0.027027027027027,0.25,0.048780487804878,0,NA,1.81617288772558,74
"updown",0.7,1,"RFPOP paper",0.4,0.25,0.307692307692308,0,NA,0.145563182786675,5
