"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","MSE","NumSegments"
"up",0.6,53,"PELT",0.0568181818181818,0.625,0.104166666666667,0,12.5970379447986,88
"up",0.6,53,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.1406572806998,4
"up",0.6,53,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.255083876082211,3
"up",0.6,53,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.126677580312483,7
"up",0.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.11356825785308,7
"up",0.6,53,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.1406572806998,4
"updown",0.6,53,"PELT",0.028169014084507,0.25,0.0506329113924051,0,4.73419881243163,71
"updown",0.6,53,"RFPOP paper",0.75,0.375,0.5,0,0.0891773818650132,4
"updown",0.6,53,"SVP MedianMood",1,0.125,0.222222222222222,0,0.0991196657626323,1
"updown",0.6,53,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.137912508388835,7
"updown",0.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.101646015700598,7
"updown",0.6,53,"RFPOP (null-matched c=2.75)",0.5,0.125,0.2,0,0.0893334009886348,2
"rand1",0.6,53,"PELT",0.0428571428571429,0.375,0.0769230769230769,0,6.41282835435587,70
"rand1",0.6,53,"RFPOP paper",0.333333333333333,0.25,0.285714285714286,0,0.0367480341135609,6
"rand1",0.6,53,"SVP MedianMood",0.666666666666667,0.25,0.363636363636364,0,0.172564969239686,3
"rand1",0.6,53,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.0917895479653098,7
"rand1",0.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.0747988507295415,7
"rand1",0.6,53,"RFPOP (null-matched c=2.75)",0.333333333333333,0.25,0.285714285714286,0,0.0367480341135609,6
"none",0.7,53,"PELT",0.0133333333333333,1,0.0263157894736842,0,10.219285797967,75
"none",0.7,53,"RFPOP paper",1,1,1,1,0.00258750241783733,1
"none",0.7,53,"SVP MedianMood",1,1,1,1,0.00912629500285243,1
"none",0.7,53,"SVP Wilcoxon",1,1,1,1,0.00912629500285243,1
"none",0.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00912629500285243,1
"none",0.7,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00258750241783733,1
"up",0.7,53,"PELT",0.0588235294117647,0.5,0.105263157894737,0,5.64495990580209,68
"up",0.7,53,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.151863165350863,4
"up",0.7,53,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.182815018241762,4
"up",0.7,53,"SVP Wilcoxon",0.25,0.25,0.25,1,0.131636617880755,8
"up",0.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.25,0.25,0.25,1,0.0816622855098752,8
"up",0.7,53,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.151863165350863,4
"updown",0.7,53,"PELT",0.0350877192982456,0.25,0.0615384615384615,0,4.38638112897841,57
"updown",0.7,53,"RFPOP paper",0.5,0.375,0.428571428571429,0,0.109610710319906,6
"updown",0.7,53,"SVP MedianMood",1,0.125,0.222222222222222,0,0.124324025390303,1
"updown",0.7,53,"SVP Wilcoxon",0.375,0.375,0.375,1,0.101207611264762,8
"updown",0.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.285714285714286,0.25,0.266666666666667,0,0.0855074742504472,7
"updown",0.7,53,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.122693954946211,1
"rand1",0.7,53,"PELT",0.027027027027027,0.375,0.0504201680672269,0,6.21971536623424,111
"rand1",0.7,53,"RFPOP paper",0.5,0.375,0.428571428571429,0,0.0302561844978865,6
"rand1",0.7,53,"SVP MedianMood",0.5,0.125,0.2,0,0.29170469117514,2
"rand1",0.7,53,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,0.0865674106298521,7
"rand1",0.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.714285714285714,0.625,0.666666666666667,0,0.0624370420226318,7
"rand1",0.7,53,"RFPOP (null-matched c=2.75)",0.5,0.375,0.428571428571429,0,0.0302561844978865,6
"none",0.8,53,"PELT",0.0140845070422535,1,0.0277777777777778,0,6.26776569960323,71
"none",0.8,53,"RFPOP paper",1,1,1,1,0.0118121761319074,1
"none",0.8,53,"SVP MedianMood",1,1,1,1,0.00158261693897189,1
"none",0.8,53,"SVP Wilcoxon",1,1,1,1,0.00158261693897189,1
"none",0.8,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00158261693897189,1
"none",0.8,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.0118121761319074,1
"up",0.8,53,"PELT",0.0909090909090909,0.75,0.162162162162162,0,8.27183405881449,66
"up",0.8,53,"RFPOP paper",0.75,0.375,0.5,0,0.25982973741535,4
"up",0.8,53,"SVP MedianMood",1,0.5,0.666666666666667,0,0.197746560076838,4
"up",0.8,53,"SVP Wilcoxon",0.142857142857143,0.125,0.133333333333333,0,0.20698088347029,7
"up",0.8,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.166795390556874,7
"up",0.8,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.25982973741535,4
"updown",0.8,53,"PELT",0.0547945205479452,0.5,0.0987654320987654,0,3.40281233807745,73
"updown",0.8,53,"RFPOP paper",1,0.125,0.222222222222222,0,0.161100071786192,1
"updown",0.8,53,"SVP MedianMood",1,0.125,0.222222222222222,0,0.17097850107752,1
"updown",0.8,53,"SVP Wilcoxon",0.25,0.25,0.25,1,0.101239486581308,8
"updown",0.8,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.0643296921590169,8
"updown",0.8,53,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.161100071786192,1
"rand1",0.8,53,"PELT",0.0459770114942529,0.5,0.0842105263157895,0,9.86128808332789,87
"rand1",0.8,53,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0436548551861995,6
"rand1",0.8,53,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.229237737402136,3
"rand1",0.8,53,"SVP Wilcoxon",0.285714285714286,0.25,0.266666666666667,0,0.232807421950638,7
"rand1",0.8,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.571428571428571,0.5,0.533333333333333,0,0.143231108760758,7
"rand1",0.8,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.147218931018076,4
"none",0.9,53,"PELT",0.0108695652173913,1,0.021505376344086,0,14.5117498668476,92
"none",0.9,53,"RFPOP paper",1,1,1,1,0.00150838105611954,1
"none",0.9,53,"SVP MedianMood",1,1,1,1,0.00566049086262352,1
"none",0.9,53,"SVP Wilcoxon",1,1,1,1,0.00566049086262352,1
"none",0.9,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00566049086262352,1
"none",0.9,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00150838105611954,1
"up",0.9,53,"PELT",0.0363636363636364,0.25,0.0634920634920635,0,5.31934182386164,55
"up",0.9,53,"RFPOP paper",0.25,0.125,0.166666666666667,0,0.352930822130047,4
"up",0.9,53,"SVP MedianMood",0.4,0.25,0.307692307692308,0,0.251522477260588,5
"up",0.9,53,"SVP Wilcoxon",0.25,0.25,0.25,1,0.0862362064557611,8
"up",0.9,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.0939374649904866,8
"up",0.9,53,"RFPOP (null-matched c=2.75)",0.25,0.125,0.166666666666667,0,0.352930822130047,4
"updown",0.9,53,"PELT",0.0784313725490196,0.5,0.135593220338983,0,2.74233504662475,51
"updown",0.9,53,"RFPOP paper",0.375,0.375,0.375,1,0.0707004371247619,8
"updown",0.9,53,"SVP MedianMood",1,0.125,0.222222222222222,0,0.209735647755065,1
"updown",0.9,53,"SVP Wilcoxon",0.5,0.5,0.5,1,0.0875324742360864,8
"updown",0.9,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.125,0.125,0.125,1,0.134960176027611,8
"updown",0.9,53,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.203208515136253,1
"rand1",0.9,53,"PELT",0.0821917808219178,0.75,0.148148148148148,0,6.66950150982425,73
"rand1",0.9,53,"RFPOP paper",0.5,0.375,0.428571428571429,0,0.0774828838799473,6
"rand1",0.9,53,"SVP MedianMood",0.5,0.25,0.333333333333333,0,0.258123271735722,4
"rand1",0.9,53,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,0.195046978505186,7
"rand1",0.9,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.428571428571429,0.375,0.4,0,0.197442093789203,7
"rand1",0.9,53,"RFPOP (null-matched c=2.75)",0.5,0.375,0.428571428571429,0,0.0774828838799473,6
"none",1,53,"PELT",0.0131578947368421,1,0.025974025974026,0,15.4590645007084,76
"none",1,53,"RFPOP paper",0.5,1,0.666666666666667,0,0.0232806642399194,2
"none",1,53,"SVP MedianMood",1,1,1,1,0.000823061955305533,1
"none",1,53,"SVP Wilcoxon",1,1,1,1,0.000823061955305533,1
"none",1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000823061955305533,1
"none",1,53,"RFPOP (null-matched c=2.75)",1,1,1,1,5.34720391375725e-05,1
"up",1,53,"PELT",0.0357142857142857,0.25,0.0625,0,5.12596092929342,56
"up",1,53,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.329210469423274,4
"up",1,53,"SVP MedianMood",0.5,0.25,0.333333333333333,0,0.293077334178353,4
"up",1,53,"SVP Wilcoxon",0.25,0.25,0.25,1,0.104793430166436,8
"up",1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.061121584266371,8
"up",1,53,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.329210469423274,4
"updown",1,53,"PELT",0.0495049504950495,0.625,0.091743119266055,0,4.88495601668949,101
"updown",1,53,"RFPOP paper",0.625,0.625,0.625,1,0.037634314719476,8
"updown",1,53,"SVP MedianMood",0.5,0.125,0.2,0,0.24054581581887,2
"updown",1,53,"SVP Wilcoxon",0.375,0.375,0.375,1,0.13439519030011,8
"updown",1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.0736052283706135,8
"updown",1,53,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.252125371991038,1
"rand1",1,53,"PELT",0.0365853658536585,0.375,0.0666666666666667,0,4.37907262765279,82
"rand1",1,53,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,0.0536378119419505,6
"rand1",1,53,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.249450997304678,5
"rand1",1,53,"SVP Wilcoxon",0.428571428571429,0.375,0.4,0,0.0734218687393971,7
"rand1",1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.571428571428571,0.5,0.533333333333333,0,0.0484983944806657,7
"rand1",1,53,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.0536378119419505,6
"none",1.1,53,"PELT",0.0158730158730159,1,0.03125,0,2.77335173605775,63
"none",1.1,53,"RFPOP paper",1,1,1,1,0.00317048786698609,1
"none",1.1,53,"SVP MedianMood",1,1,1,1,0.00443444874831612,1
"none",1.1,53,"SVP Wilcoxon",1,1,1,1,0.00443444874831612,1
"none",1.1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00443444874831612,1
"none",1.1,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00317048786698609,1
"up",1.1,53,"PELT",0.0833333333333333,0.625,0.147058823529412,0,3.73931701596371,60
"up",1.1,53,"RFPOP paper",0.75,0.375,0.5,0,0.363689241985007,4
"up",1.1,53,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.374542251273895,5
"up",1.1,53,"SVP Wilcoxon",0.5,0.5,0.5,1,0.056187543924254,8
"up",1.1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.044725585959753,8
"up",1.1,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.363689241985007,4
"updown",1.1,53,"PELT",0.0543478260869565,0.625,0.1,0,8.43834904803001,92
"updown",1.1,53,"RFPOP paper",0.75,0.75,0.75,1,0.0518463756042581,8
"updown",1.1,53,"SVP MedianMood",1,0.125,0.222222222222222,0,0.30529604893784,1
"updown",1.1,53,"SVP Wilcoxon",0.75,0.75,0.75,1,0.0483724062919923,8
"updown",1.1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.055228583810185,8
"updown",1.1,53,"RFPOP (null-matched c=2.75)",1,0.125,0.222222222222222,0,0.305083362952777,1
"rand1",1.1,53,"PELT",0.0449438202247191,0.5,0.0824742268041237,0,12.8159360512057,89
"rand1",1.1,53,"RFPOP paper",0.666666666666667,0.5,0.571428571428572,0,0.0654897630290449,6
"rand1",1.1,53,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.287064651403584,5
"rand1",1.1,53,"SVP Wilcoxon",0.142857142857143,0.125,0.133333333333333,0,0.201637738179864,7
"rand1",1.1,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.285714285714286,0.25,0.266666666666667,0,0.164800142365196,7
"rand1",1.1,53,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.0654897630290449,6
"none",1.2,53,"PELT",0.0123456790123457,1,0.024390243902439,0,4.80993066690523,81
"none",1.2,53,"RFPOP paper",1,1,1,1,0.00499696654242576,1
"none",1.2,53,"SVP MedianMood",1,1,1,1,0.00395390972648852,1
"none",1.2,53,"SVP Wilcoxon",1,1,1,1,0.00395390972648852,1
"none",1.2,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00395390972648852,1
"none",1.2,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00499696654242576,1
"up",1.2,53,"PELT",0.0568181818181818,0.625,0.104166666666667,0,6.51633108683452,88
"up",1.2,53,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.437887369211221,4
"up",1.2,53,"SVP MedianMood",0.5,0.375,0.428571428571429,0,0.277524856966368,6
"up",1.2,53,"SVP Wilcoxon",0.75,0.75,0.75,1,0.104353642938365,8
"up",1.2,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.111200650791876,8
"up",1.2,53,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.437887369211221,4
"updown",1.2,53,"PELT",0.0617283950617284,0.625,0.112359550561798,0,5.66923199472851,81
"updown",1.2,53,"RFPOP paper",0.666666666666667,0.75,0.705882352941177,0,0.0872244156409391,9
"updown",1.2,53,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.397207855575773,3
"updown",1.2,53,"SVP Wilcoxon",0.75,0.75,0.75,1,0.156823886232718,8
"updown",1.2,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.163603546419077,8
"updown",1.2,53,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.0535658280201547,8
"rand1",1.2,53,"PELT",0.0561797752808989,0.625,0.103092783505155,0,4.25745212295864,89
"rand1",1.2,53,"RFPOP paper",0.333333333333333,0.25,0.285714285714286,0,0.0791569030755031,6
"rand1",1.2,53,"SVP MedianMood",0.2,0.125,0.153846153846154,0,0.285293916309449,5
"rand1",1.2,53,"SVP Wilcoxon",0.125,0.125,0.125,1,0.123886504434929,8
"rand1",1.2,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.25,0.25,0.25,1,0.106053258522353,8
"rand1",1.2,53,"RFPOP (null-matched c=2.75)",0.333333333333333,0.25,0.285714285714286,0,0.0791569030755031,6
"none",1.3,53,"PELT",0.0126582278481013,1,0.025,0,16.8028367753409,79
"none",1.3,53,"RFPOP paper",1,1,1,1,0.000453629639642012,1
"none",1.3,53,"SVP MedianMood",1,1,1,1,0.000376926471910973,1
"none",1.3,53,"SVP Wilcoxon",1,1,1,1,0.000376926471910973,1
"none",1.3,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.000376926471910973,1
"none",1.3,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000453629639642012,1
"up",1.3,53,"PELT",0.0540540540540541,0.5,0.0975609756097561,0,4.99999969277302,74
"up",1.3,53,"RFPOP paper",0.5,0.25,0.333333333333333,0,0.540701941919177,4
"up",1.3,53,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.35867442505108,6
"up",1.3,53,"SVP Wilcoxon",0.375,0.375,0.375,1,0.166163448721865,8
"up",1.3,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.5,0.5,0.5,1,0.078114321431853,8
"up",1.3,53,"RFPOP (null-matched c=2.75)",0.5,0.25,0.333333333333333,0,0.540701941919177,4
"updown",1.3,53,"PELT",0.0344827586206897,0.375,0.0631578947368421,0,5.23311700174141,87
"updown",1.3,53,"RFPOP paper",0.625,0.625,0.625,1,0.0913092092628181,8
"updown",1.3,53,"SVP MedianMood",0.25,0.125,0.166666666666667,0,0.366224261385472,4
"updown",1.3,53,"SVP Wilcoxon",0.375,0.375,0.375,1,0.0900277231923469,8
"updown",1.3,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.0547709684495264,8
"updown",1.3,53,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.214829205102583,6
"rand1",1.3,53,"PELT",0.0705882352941176,0.75,0.129032258064516,0,23.4310410768764,85
"rand1",1.3,53,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.0609649123648163,6
"rand1",1.3,53,"SVP MedianMood",0.6,0.375,0.461538461538462,0,0.460742188023211,5
"rand1",1.3,53,"SVP Wilcoxon",0.25,0.25,0.25,1,0.309004446742865,8
"rand1",1.3,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.189291544329439,8
"rand1",1.3,53,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.0609649123648163,6
"none",1.4,53,"PELT",0.0147058823529412,1,0.0289855072463768,0,4.71740493376242,68
"none",1.4,53,"RFPOP paper",1,1,1,1,0.00111874959128323,1
"none",1.4,53,"SVP MedianMood",1,1,1,1,0.00510796508874242,1
"none",1.4,53,"SVP Wilcoxon",1,1,1,1,0.00510796508874242,1
"none",1.4,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.00510796508874242,1
"none",1.4,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00111874959128323,1
"up",1.4,53,"PELT",0.0568181818181818,0.625,0.104166666666667,0,6.28198131566577,88
"up",1.4,53,"RFPOP paper",0.75,0.375,0.5,0,0.519782589957115,4
"up",1.4,53,"SVP MedianMood",0.571428571428571,0.5,0.533333333333333,0,0.244511200658636,7
"up",1.4,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.147142293874738,8
"up",1.4,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.12287032424069,8
"up",1.4,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.519782589957115,4
"updown",1.4,53,"PELT",0.0272727272727273,0.375,0.0508474576271186,0,7.37485717980613,110
"updown",1.4,53,"RFPOP paper",0.375,0.375,0.375,1,0.0702023432441831,8
"updown",1.4,53,"SVP MedianMood",0.333333333333333,0.125,0.181818181818182,0,0.555345317888868,3
"updown",1.4,53,"SVP Wilcoxon",0.375,0.375,0.375,1,0.237741359317547,8
"updown",1.4,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.375,0.375,0.375,1,0.10625178974897,8
"updown",1.4,53,"RFPOP (null-matched c=2.75)",0.375,0.375,0.375,1,0.0702023432441831,8
"rand1",1.4,53,"PELT",0.048780487804878,0.5,0.0888888888888889,0,3.47718732263781,82
"rand1",1.4,53,"RFPOP paper",0.625,0.625,0.625,1,0.251854337689834,8
"rand1",1.4,53,"SVP MedianMood",0.833333333333333,0.625,0.714285714285714,0,0.105025995612187,6
"rand1",1.4,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.148668227143243,8
"rand1",1.4,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.144962244261452,8
"rand1",1.4,53,"RFPOP (null-matched c=2.75)",0.666666666666667,0.5,0.571428571428572,0,0.106334190049662,6
"none",1.5,53,"PELT",0.0144927536231884,1,0.0285714285714286,0,3.77669106038943,69
"none",1.5,53,"RFPOP paper",1,1,1,1,0.000605950223988328,1
"none",1.5,53,"SVP MedianMood",1,1,1,1,6.56554588993009e-05,1
"none",1.5,53,"SVP Wilcoxon",1,1,1,1,6.56554588993009e-05,1
"none",1.5,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,6.56554588993009e-05,1
"none",1.5,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.000605950223988328,1
"up",1.5,53,"PELT",0.0674157303370786,0.75,0.123711340206186,0,5.75383607280698,89
"up",1.5,53,"RFPOP paper",0.6,0.375,0.461538461538462,0,0.54517881275706,5
"up",1.5,53,"SVP MedianMood",0.333333333333333,0.25,0.285714285714286,0,0.498636423029215,6
"up",1.5,53,"SVP Wilcoxon",0.5,0.5,0.5,1,0.128958555587881,8
"up",1.5,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.625,0.625,0.625,1,0.116913798950613,8
"up",1.5,53,"RFPOP (null-matched c=2.75)",0.6,0.375,0.461538461538462,0,0.54517881275706,5
"updown",1.5,53,"PELT",0.0714285714285714,0.625,0.128205128205128,0,2.90978619347549,70
"updown",1.5,53,"RFPOP paper",0.75,0.75,0.75,1,0.0985060811509336,8
"updown",1.5,53,"SVP MedianMood",0.5,0.25,0.333333333333333,0,0.500922675869027,4
"updown",1.5,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.158297978152444,8
"updown",1.5,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0933046202857859,8
"updown",1.5,53,"RFPOP (null-matched c=2.75)",0.75,0.75,0.75,1,0.0985060811509336,8
"rand1",1.5,53,"PELT",0.106666666666667,1,0.192771084337349,0,4.59586674785434,75
"rand1",1.5,53,"RFPOP paper",0.833333333333333,0.625,0.714285714285714,0,0.055106168236466,6
"rand1",1.5,53,"SVP MedianMood",0.833333333333333,0.625,0.714285714285714,0,0.131257653129891,6
"rand1",1.5,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.188266992421752,8
"rand1",1.5,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0556244718420885,8
"rand1",1.5,53,"RFPOP (null-matched c=2.75)",0.833333333333333,0.625,0.714285714285714,0,0.055106168236466,6
"none",1.6,53,"PELT",0.0126582278481013,1,0.025,0,19.9476118350406,79
"none",1.6,53,"RFPOP paper",1,1,1,1,0.0017651641392891,1
"none",1.6,53,"SVP MedianMood",1,1,1,1,0.0159782080777842,1
"none",1.6,53,"SVP Wilcoxon",1,1,1,1,0.0159782080777842,1
"none",1.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0159782080777842,1
"none",1.6,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.0017651641392891,1
"up",1.6,53,"PELT",0.07,0.875,0.12962962962963,0,9.96364790763152,100
"up",1.6,53,"RFPOP paper",0.75,0.375,0.5,0,0.68614377677939,4
"up",1.6,53,"SVP MedianMood",0.571428571428571,0.5,0.533333333333333,0,0.362092600803401,7
"up",1.6,53,"SVP Wilcoxon",0.75,0.75,0.75,1,0.154673826934558,8
"up",1.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.120151784086513,8
"up",1.6,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.68614377677939,4
"updown",1.6,53,"PELT",0.0987654320987654,1,0.179775280898876,0,7.34776766130037,81
"updown",1.6,53,"RFPOP paper",0.875,0.875,0.875,1,0.0265883587915151,8
"updown",1.6,53,"SVP MedianMood",0.4,0.25,0.307692307692308,0,0.559931283068063,5
"updown",1.6,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.1967839423453,8
"updown",1.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.122862367371662,8
"updown",1.6,53,"RFPOP (null-matched c=2.75)",0.875,0.875,0.875,1,0.0265883587915151,8
"rand1",1.6,53,"PELT",0.109375,0.875,0.194444444444444,0,5.85711713215496,64
"rand1",1.6,53,"RFPOP paper",1,0.75,0.857142857142857,0,0.0540834076769574,6
"rand1",1.6,53,"SVP MedianMood",0.666666666666667,0.5,0.571428571428572,0,0.141907782104877,6
"rand1",1.6,53,"SVP Wilcoxon",0.5,0.5,0.5,1,0.121974864642238,8
"rand1",1.6,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.0654819772712766,8
"rand1",1.6,53,"RFPOP (null-matched c=2.75)",1,0.75,0.857142857142857,0,0.0540834076769574,6
"none",1.7,53,"PELT",0.0128205128205128,1,0.0253164556962025,0,3.72011298423775,78
"none",1.7,53,"RFPOP paper",1,1,1,1,0.00105053587793416,1
"none",1.7,53,"SVP MedianMood",1,1,1,1,0.0102789204952301,1
"none",1.7,53,"SVP Wilcoxon",1,1,1,1,0.0102789204952301,1
"none",1.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",1,1,1,1,0.0102789204952301,1
"none",1.7,53,"RFPOP (null-matched c=2.75)",1,1,1,1,0.00105053587793416,1
"up",1.7,53,"PELT",0.0769230769230769,0.75,0.13953488372093,0,11.6215388578862,78
"up",1.7,53,"RFPOP paper",0.75,0.375,0.5,0,0.791897784800942,4
"up",1.7,53,"SVP MedianMood",0.625,0.625,0.625,1,0.193553623468818,8
"up",1.7,53,"SVP Wilcoxon",0.5,0.5,0.5,1,0.19523987025348,8
"up",1.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.75,0.75,0.75,1,0.255715174826706,8
"up",1.7,53,"RFPOP (null-matched c=2.75)",0.75,0.375,0.5,0,0.791897784800942,4
"updown",1.7,53,"PELT",0.0779220779220779,0.75,0.141176470588235,0,10.0757459621981,77
"updown",1.7,53,"RFPOP paper",0.875,0.875,0.875,1,0.0988197328524226,8
"updown",1.7,53,"SVP MedianMood",0.5,0.5,0.5,1,0.402802628743597,8
"updown",1.7,53,"SVP Wilcoxon",0.625,0.625,0.625,1,0.372397229579802,8
"updown",1.7,53,"SVP Wilcoxon TRUE/TRUE c=1.75 refined",0.875,0.875,0.875,1,0.257890507091634,8
"updown",1.7,53,"RFPOP (null-matched c=2.75)",0.875,0.875,0.875,1,0.0988197328524226,8
"rand1",1.7,53,"PELT",0.0659340659340659,0.75,0.121212121212121,0,7.53524782497837,91
"rand1",1.7,53,"RFPOP paper",1,0.75,0.857142857142857,0,0.0483534864926842,6
"rand1",1.7,53,"SVP MedianMood",0.833333333333333,0.625,0.714285714285714,0,0.169732137803167,6
"rand1",1.7,53,"SVP Wilcoxon",0.875,0.875,0.875,1,0.0736483539447546,8
