"experiment","n","k","rep","method","time","detected"
"vary_n",1000,0,6,"SVP MedianMood",0.00100000000000122,1
"vary_n",1000,0,6,"SVP BIC multiscale",0.00199999999999889,113
"vary_n",1000,0,7,"PELT",0,67
"vary_n",1000,0,7,"SVP Wilcoxon",0,63
"vary_n",1000,0,7,"SVP MedianMood",0.408999999999999,2
"vary_n",1000,0,7,"SVP BIC multiscale",0.00300000000000011,81
"vary_n",1000,0,8,"PELT",0.000999999999997669,90
"vary_n",1000,0,8,"SVP Wilcoxon",0.00100000000000122,66
"vary_n",1000,0,8,"SVP MedianMood",0.0489999999999995,2
"vary_n",1000,0,8,"SVP BIC multiscale",0.00199999999999889,111
"vary_n",1000,0,9,"PELT",0.000999999999997669,82
"vary_n",1000,0,9,"SVP Wilcoxon",0.00100000000000122,64
"vary_n",1000,0,9,"SVP MedianMood",0.00100000000000122,1
"vary_n",1000,0,9,"SVP BIC multiscale",0.00200000000000244,96
"vary_n",1000,0,10,"PELT",0.00100000000000122,84
"vary_n",1000,0,10,"SVP Wilcoxon",0,64
"vary_n",1000,0,10,"SVP MedianMood",0.00100000000000122,1
"vary_n",1000,0,10,"SVP BIC multiscale",0.00200000000000244,96
"vary_k",1000,0,1,"PELT",0,94
"vary_k",1000,0,1,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,0,1,"SVP MedianMood",0.0500000000000007,2
"vary_k",1000,0,1,"SVP BIC multiscale",0.00300000000000011,106
"vary_k",1000,0,2,"PELT",0.00100000000000122,98
"vary_k",1000,0,2,"SVP Wilcoxon",0,66
"vary_k",1000,0,2,"SVP MedianMood",0.00100000000000122,1
"vary_k",1000,0,2,"SVP BIC multiscale",0.00199999999999889,104
"vary_k",1000,0,3,"PELT",0.000999999999997669,52
"vary_k",1000,0,3,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,0,3,"SVP MedianMood",0.00100000000000122,1
"vary_k",1000,0,3,"SVP BIC multiscale",0.00300000000000011,61
"vary_k",1000,0,4,"PELT",0.00100000000000122,91
"vary_k",1000,0,4,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,0,4,"SVP MedianMood",0.00100000000000122,1
"vary_k",1000,0,4,"SVP BIC multiscale",0.00199999999999889,105
"vary_k",1000,0,5,"PELT",0.00100000000000122,82
"vary_k",1000,0,5,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,0,5,"SVP MedianMood",0.294,2
"vary_k",1000,0,5,"SVP BIC multiscale",0.00300000000000011,100
"vary_k",1000,1,1,"PELT",0.00100000000000122,69
"vary_k",1000,1,1,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,1,1,"SVP MedianMood",0.0950000000000024,3
"vary_k",1000,1,1,"SVP BIC multiscale",0.00200000000000244,88
"vary_k",1000,1,2,"PELT",0.000999999999997669,87
"vary_k",1000,1,2,"SVP Wilcoxon",0.00100000000000122,66
"vary_k",1000,1,2,"SVP MedianMood",0.0960000000000001,3
"vary_k",1000,1,2,"SVP BIC multiscale",0.00199999999999889,113
"vary_k",1000,1,3,"PELT",0.000999999999997669,96
"vary_k",1000,1,3,"SVP Wilcoxon",0.000999999999997669,63
"vary_k",1000,1,3,"SVP MedianMood",0.041999999999998,2
"vary_k",1000,1,3,"SVP BIC multiscale",0.00199999999999889,112
"vary_k",1000,1,4,"PELT",0.00100000000000122,85
"vary_k",1000,1,4,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,1,4,"SVP MedianMood",0.0729999999999968,2
"vary_k",1000,1,4,"SVP BIC multiscale",0.00199999999999889,99
"vary_k",1000,1,5,"PELT",0.00100000000000122,73
"vary_k",1000,1,5,"SVP Wilcoxon",0,67
"vary_k",1000,1,5,"SVP MedianMood",0.0380000000000003,3
"vary_k",1000,1,5,"SVP BIC multiscale",0.00300000000000011,98
"vary_k",1000,2,1,"PELT",0.000999999999997669,87
"vary_k",1000,2,1,"SVP Wilcoxon",0.000999999999997669,67
"vary_k",1000,2,1,"SVP MedianMood",0.0499999999999972,3
"vary_k",1000,2,1,"SVP BIC multiscale",0.00200000000000244,95
"vary_k",1000,2,2,"PELT",0.00100000000000122,64
"vary_k",1000,2,2,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,2,2,"SVP MedianMood",0.0529999999999973,3
"vary_k",1000,2,2,"SVP BIC multiscale",0.00199999999999889,84
"vary_k",1000,2,3,"PELT",0,91
"vary_k",1000,2,3,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,2,3,"SVP MedianMood",0.0510000000000019,3
"vary_k",1000,2,3,"SVP BIC multiscale",0.00200000000000244,107
"vary_k",1000,2,4,"PELT",0.000999999999997669,80
"vary_k",1000,2,4,"SVP Wilcoxon",0,64
"vary_k",1000,2,4,"SVP MedianMood",0.0500000000000007,3
"vary_k",1000,2,4,"SVP BIC multiscale",0.00200000000000244,95
"vary_k",1000,2,5,"PELT",0.00100000000000122,87
"vary_k",1000,2,5,"SVP Wilcoxon",0,66
"vary_k",1000,2,5,"SVP MedianMood",0.0530000000000008,3
"vary_k",1000,2,5,"SVP BIC multiscale",0.00300000000000011,92
"vary_k",1000,3,1,"PELT",0.000999999999997669,76
"vary_k",1000,3,1,"SVP Wilcoxon",0,62
"vary_k",1000,3,1,"SVP MedianMood",0.0390000000000015,4
"vary_k",1000,3,1,"SVP BIC multiscale",0.00199999999999889,94
"vary_k",1000,3,2,"PELT",0.00100000000000122,75
"vary_k",1000,3,2,"SVP Wilcoxon",0,64
"vary_k",1000,3,2,"SVP MedianMood",0.0380000000000003,4
"vary_k",1000,3,2,"SVP BIC multiscale",0.00300000000000011,95
"vary_k",1000,3,3,"PELT",0.000999999999997669,69
"vary_k",1000,3,3,"SVP Wilcoxon",0.00100000000000122,65
"vary_k",1000,3,3,"SVP MedianMood",0.0380000000000003,4
"vary_k",1000,3,3,"SVP BIC multiscale",0.00200000000000244,88
"vary_k",1000,3,4,"PELT",0,75
"vary_k",1000,3,4,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,3,4,"SVP MedianMood",0.0380000000000003,4
"vary_k",1000,3,4,"SVP BIC multiscale",0.00199999999999889,92
"vary_k",1000,3,5,"PELT",0.00100000000000122,84
"vary_k",1000,3,5,"SVP Wilcoxon",0,65
"vary_k",1000,3,5,"SVP MedianMood",0.0390000000000015,4
"vary_k",1000,3,5,"SVP BIC multiscale",0.00199999999999889,97
"vary_k",1000,4,1,"PELT",0.000999999999997669,103
"vary_k",1000,4,1,"SVP Wilcoxon",0,65
"vary_k",1000,4,1,"SVP MedianMood",0.0289999999999999,5
"vary_k",1000,4,1,"SVP BIC multiscale",0.00200000000000244,121
"vary_k",1000,4,2,"PELT",0.000999999999997669,86
"vary_k",1000,4,2,"SVP Wilcoxon",0.00100000000000122,67
"vary_k",1000,4,2,"SVP MedianMood",0.0340000000000025,6
"vary_k",1000,4,2,"SVP BIC multiscale",0.00199999999999889,110
"vary_k",1000,4,3,"PELT",0.00100000000000122,92
"vary_k",1000,4,3,"SVP Wilcoxon",0,64
"vary_k",1000,4,3,"SVP MedianMood",0.0299999999999976,5
"vary_k",1000,4,3,"SVP BIC multiscale",0.00300000000000011,106
"vary_k",1000,4,4,"PELT",0.000999999999997669,88
"vary_k",1000,4,4,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,4,4,"SVP MedianMood",0.0299999999999976,6
"vary_k",1000,4,4,"SVP BIC multiscale",0.00199999999999889,98
"vary_k",1000,4,5,"PELT",0.000999999999997669,80
"vary_k",1000,4,5,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,4,5,"SVP MedianMood",0.0309999999999988,6
"vary_k",1000,4,5,"SVP BIC multiscale",0.00300000000000011,92
"vary_k",1000,5,1,"PELT",0.000999999999997669,109
"vary_k",1000,5,1,"SVP Wilcoxon",0.00100000000000122,65
"vary_k",1000,5,1,"SVP MedianMood",0.0249999999999986,6
"vary_k",1000,5,1,"SVP BIC multiscale",0.00199999999999889,120
"vary_k",1000,5,2,"PELT",0.00100000000000122,102
"vary_k",1000,5,2,"SVP Wilcoxon",0.000999999999997669,64
"vary_k",1000,5,2,"SVP MedianMood",0.0249999999999986,6
"vary_k",1000,5,2,"SVP BIC multiscale",0.00199999999999889,114
"vary_k",1000,5,3,"PELT",0.00100000000000122,63
"vary_k",1000,5,3,"SVP Wilcoxon",0,64
"vary_k",1000,5,3,"SVP MedianMood",0.0240000000000009,6
"vary_k",1000,5,3,"SVP BIC multiscale",0.00200000000000244,92
"vary_k",1000,5,4,"PELT",0.00100000000000122,77
"vary_k",1000,5,4,"SVP Wilcoxon",0,64
"vary_k",1000,5,4,"SVP MedianMood",0.0249999999999986,6
"vary_k",1000,5,4,"SVP BIC multiscale",0.00200000000000244,88
"vary_k",1000,5,5,"PELT",0.00100000000000122,83
"vary_k",1000,5,5,"SVP Wilcoxon",0,65
"vary_k",1000,5,5,"SVP MedianMood",0.0239999999999974,6
"vary_k",1000,5,5,"SVP BIC multiscale",0.00199999999999889,96
"vary_k",1000,6,1,"PELT",0.00100000000000122,76
"vary_k",1000,6,1,"SVP Wilcoxon",0,64
"vary_k",1000,6,1,"SVP MedianMood",0.0219999999999985,7
"vary_k",1000,6,1,"SVP BIC multiscale",0.00300000000000011,95
"vary_k",1000,6,2,"PELT",0,82
"vary_k",1000,6,2,"SVP Wilcoxon",0,65
"vary_k",1000,6,2,"SVP MedianMood",0.0199999999999996,7
"vary_k",1000,6,2,"SVP BIC multiscale",0.00199999999999889,106
"vary_k",1000,6,3,"PELT",0.00100000000000122,94
"vary_k",1000,6,3,"SVP Wilcoxon",0,66
"vary_k",1000,6,3,"SVP MedianMood",0.0199999999999996,7
"vary_k",1000,6,3,"SVP BIC multiscale",0.00199999999999889,110
"vary_k",1000,6,4,"PELT",0.000999999999997669,77
"vary_k",1000,6,4,"SVP Wilcoxon",0,67
"vary_k",1000,6,4,"SVP MedianMood",0.0210000000000008,7
"vary_k",1000,6,4,"SVP BIC multiscale",0.00199999999999889,88
"vary_k",1000,6,5,"PELT",0.00100000000000122,69
"vary_k",1000,6,5,"SVP Wilcoxon",0.00100000000000122,64
"vary_k",1000,6,5,"SVP MedianMood",0.0210000000000008,7
"vary_k",1000,6,5,"SVP BIC multiscale",0.00300000000000011,88
"vary_k",1000,7,1,"PELT",0.00100000000000122,95
"vary_k",1000,7,1,"SVP Wilcoxon",0,65
"vary_k",1000,7,1,"SVP MedianMood",0.0169999999999995,8
"vary_k",1000,7,1,"SVP BIC multiscale",0.00199999999999889,112
"vary_k",1000,7,2,"PELT",0.00100000000000122,90
"vary_k",1000,7,2,"SVP Wilcoxon",0.00100000000000122,67
"vary_k",1000,7,2,"SVP MedianMood",0.0180000000000007,8
"vary_k",1000,7,2,"SVP BIC multiscale",0.00199999999999889,94
"vary_k",1000,7,3,"PELT",0.00100000000000122,75
"vary_k",1000,7,3,"SVP Wilcoxon",0,66
"vary_k",1000,7,3,"SVP MedianMood",0.0169999999999995,8
"vary_k",1000,7,3,"SVP BIC multiscale",0.00199999999999889,93
"vary_k",1000,7,4,"PELT",0.00100000000000122,86
"vary_k",1000,7,4,"SVP Wilcoxon",0,65
"vary_k",1000,7,4,"SVP MedianMood",0.0180000000000007,8
"vary_k",1000,7,4,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,7,5,"PELT",0.00100000000000122,85
"vary_k",1000,7,5,"SVP Wilcoxon",0.00100000000000122,67
"vary_k",1000,7,5,"SVP MedianMood",0.0169999999999995,8
"vary_k",1000,7,5,"SVP BIC multiscale",0.00300000000000011,93
"vary_k",1000,8,1,"PELT",0.00100000000000122,70
"vary_k",1000,8,1,"SVP Wilcoxon",0,67
"vary_k",1000,8,1,"SVP MedianMood",0.017000000000003,9
"vary_k",1000,8,1,"SVP BIC multiscale",0.00199999999999889,85
"vary_k",1000,8,2,"PELT",0.000999999999997669,81
"vary_k",1000,8,2,"SVP Wilcoxon",0,65
"vary_k",1000,8,2,"SVP MedianMood",0.0169999999999995,9
"vary_k",1000,8,2,"SVP BIC multiscale",0.00300000000000011,96
"vary_k",1000,8,3,"PELT",0.00100000000000122,78
"vary_k",1000,8,3,"SVP Wilcoxon",0,65
"vary_k",1000,8,3,"SVP MedianMood",0.0159999999999982,9
"vary_k",1000,8,3,"SVP BIC multiscale",0.00200000000000244,100
"vary_k",1000,8,4,"PELT",0,92
"vary_k",1000,8,4,"SVP Wilcoxon",0.00100000000000122,65
"vary_k",1000,8,4,"SVP MedianMood",0.0180000000000007,9
"vary_k",1000,8,4,"SVP BIC multiscale",0.00199999999999889,111
"vary_k",1000,8,5,"PELT",0.00100000000000122,82
"vary_k",1000,8,5,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,8,5,"SVP MedianMood",0.0180000000000007,9
"vary_k",1000,8,5,"SVP BIC multiscale",0.00199999999999889,90
"vary_k",1000,9,1,"PELT",0.00200000000000244,83
"vary_k",1000,9,1,"SVP Wilcoxon",0,63
"vary_k",1000,9,1,"SVP MedianMood",0.0139999999999993,10
"vary_k",1000,9,1,"SVP BIC multiscale",0.00200000000000244,88
"vary_k",1000,9,2,"PELT",0.000999999999997669,92
"vary_k",1000,9,2,"SVP Wilcoxon",0.00100000000000122,67
"vary_k",1000,9,2,"SVP MedianMood",0.0139999999999993,10
"vary_k",1000,9,2,"SVP BIC multiscale",0.00200000000000244,108
"vary_k",1000,9,3,"PELT",0,84
"vary_k",1000,9,3,"SVP Wilcoxon",0,65
"vary_k",1000,9,3,"SVP MedianMood",0.0150000000000006,10
"vary_k",1000,9,3,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,9,4,"PELT",0.000999999999997669,79
"vary_k",1000,9,4,"SVP Wilcoxon",0,68
"vary_k",1000,9,4,"SVP MedianMood",0.0139999999999958,10
"vary_k",1000,9,4,"SVP BIC multiscale",0.00200000000000244,95
"vary_k",1000,9,5,"PELT",0.00100000000000477,77
"vary_k",1000,9,5,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,9,5,"SVP MedianMood",0.0150000000000006,10
"vary_k",1000,9,5,"SVP BIC multiscale",0.00200000000000244,96
"vary_k",1000,10,1,"PELT",0.000999999999997669,92
"vary_k",1000,10,1,"SVP Wilcoxon",0,65
"vary_k",1000,10,1,"SVP MedianMood",0.0140000000000029,11
"vary_k",1000,10,1,"SVP BIC multiscale",0.00300000000000011,110
"vary_k",1000,10,2,"PELT",0.00100000000000477,84
"vary_k",1000,10,2,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,10,2,"SVP MedianMood",0.0129999999999981,11
"vary_k",1000,10,2,"SVP BIC multiscale",0.00199999999999534,98
"vary_k",1000,10,3,"PELT",0.000999999999997669,70
"vary_k",1000,10,3,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,10,3,"SVP MedianMood",0.0129999999999981,11
"vary_k",1000,10,3,"SVP BIC multiscale",0.00500000000000256,80
"vary_k",1000,10,4,"PELT",0.000999999999997669,72
"vary_k",1000,10,4,"SVP Wilcoxon",0,67
"vary_k",1000,10,4,"SVP MedianMood",0.0130000000000052,11
"vary_k",1000,10,4,"SVP BIC multiscale",0.00200000000000244,83
"vary_k",1000,10,5,"PELT",0.00100000000000477,99
"vary_k",1000,10,5,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,10,5,"SVP MedianMood",0.0129999999999981,11
"vary_k",1000,10,5,"SVP BIC multiscale",0.00300000000000011,110
"vary_k",1000,11,1,"PELT",0.00200000000000244,84
"vary_k",1000,11,1,"SVP Wilcoxon",0,65
"vary_k",1000,11,1,"SVP MedianMood",0.0130000000000052,12
"vary_k",1000,11,1,"SVP BIC multiscale",0.00199999999999534,107
"vary_k",1000,11,2,"PELT",0.00100000000000477,85
"vary_k",1000,11,2,"SVP Wilcoxon",0,65
"vary_k",1000,11,2,"SVP MedianMood",0.0120000000000005,12
"vary_k",1000,11,2,"SVP BIC multiscale",0.00200000000000244,94
"vary_k",1000,11,3,"PELT",0.00100000000000477,63
"vary_k",1000,11,3,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,11,3,"SVP MedianMood",0.0120000000000005,12
"vary_k",1000,11,3,"SVP BIC multiscale",0.00199999999999534,81
"vary_k",1000,11,4,"PELT",0.00100000000000477,83
"vary_k",1000,11,4,"SVP Wilcoxon",0,67
"vary_k",1000,11,4,"SVP MedianMood",0.0120000000000005,13
"vary_k",1000,11,4,"SVP BIC multiscale",0.00200000000000244,93
"vary_k",1000,11,5,"PELT",0,88
"vary_k",1000,11,5,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,11,5,"SVP MedianMood",0.0129999999999981,12
"vary_k",1000,11,5,"SVP BIC multiscale",0.00199999999999534,104
"vary_k",1000,12,1,"PELT",0.000999999999997669,91
"vary_k",1000,12,1,"SVP Wilcoxon",0,70
"vary_k",1000,12,1,"SVP MedianMood",0.0110000000000028,13
"vary_k",1000,12,1,"SVP BIC multiscale",0.00199999999999534,106
"vary_k",1000,12,2,"PELT",0,81
"vary_k",1000,12,2,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,12,2,"SVP MedianMood",0.0120000000000005,13
"vary_k",1000,12,2,"SVP BIC multiscale",0.00200000000000244,84
"vary_k",1000,12,3,"PELT",0.000999999999997669,80
"vary_k",1000,12,3,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,12,3,"SVP MedianMood",0.0110000000000028,13
"vary_k",1000,12,3,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,12,4,"PELT",0.000999999999997669,104
"vary_k",1000,12,4,"SVP Wilcoxon",0,65
"vary_k",1000,12,4,"SVP MedianMood",0.0110000000000028,13
"vary_k",1000,12,4,"SVP BIC multiscale",0.00200000000000244,113
"vary_k",1000,12,5,"PELT",0.00100000000000477,88
"vary_k",1000,12,5,"SVP Wilcoxon",0,68
"vary_k",1000,12,5,"SVP MedianMood",0.0110000000000028,13
"vary_k",1000,12,5,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,13,1,"PELT",0.00100000000000477,94
"vary_k",1000,13,1,"SVP Wilcoxon",0.00100000000000477,65
"vary_k",1000,13,1,"SVP MedianMood",0.0109999999999957,14
"vary_k",1000,13,1,"SVP BIC multiscale",0.00199999999999534,112
"vary_k",1000,13,2,"PELT",0.00100000000000477,93
"vary_k",1000,13,2,"SVP Wilcoxon",0.000999999999997669,65
"vary_k",1000,13,2,"SVP MedianMood",0.0109999999999957,14
"vary_k",1000,13,2,"SVP BIC multiscale",0.00200000000000244,104
"vary_k",1000,13,3,"PELT",0.00200000000000244,99
"vary_k",1000,13,3,"SVP Wilcoxon",0.000999999999997669,64
"vary_k",1000,13,3,"SVP MedianMood",0.0110000000000028,14
"vary_k",1000,13,3,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,13,4,"PELT",0.000999999999997669,86
"vary_k",1000,13,4,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,13,4,"SVP MedianMood",0.00999999999999801,14
"vary_k",1000,13,4,"SVP BIC multiscale",0.00200000000000244,94
"vary_k",1000,13,5,"PELT",0.00100000000000477,85
"vary_k",1000,13,5,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,13,5,"SVP MedianMood",0.00999999999999801,14
"vary_k",1000,13,5,"SVP BIC multiscale",0.00199999999999534,96
"vary_k",1000,14,1,"PELT",0.00100000000000477,83
"vary_k",1000,14,1,"SVP Wilcoxon",0,67
"vary_k",1000,14,1,"SVP MedianMood",0.00900000000000034,15
"vary_k",1000,14,1,"SVP BIC multiscale",0.00200000000000244,93
"vary_k",1000,14,2,"PELT",0.000999999999997669,96
"vary_k",1000,14,2,"SVP Wilcoxon",0.00100000000000477,67
"vary_k",1000,14,2,"SVP MedianMood",0.0100000000000051,15
"vary_k",1000,14,2,"SVP BIC multiscale",0.00199999999999534,103
"vary_k",1000,14,3,"PELT",0.00100000000000477,74
"vary_k",1000,14,3,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,14,3,"SVP MedianMood",0.00999999999999801,15
"vary_k",1000,14,3,"SVP BIC multiscale",0.00199999999999534,89
"vary_k",1000,14,4,"PELT",0.00300000000000011,92
"vary_k",1000,14,4,"SVP Wilcoxon",0,65
"vary_k",1000,14,4,"SVP MedianMood",0.00999999999999801,15
"vary_k",1000,14,4,"SVP BIC multiscale",0.00199999999999534,100
"vary_k",1000,14,5,"PELT",0.00100000000000477,76
"vary_k",1000,14,5,"SVP Wilcoxon",0,68
"vary_k",1000,14,5,"SVP MedianMood",0.00999999999999801,15
"vary_k",1000,14,5,"SVP BIC multiscale",0.00200000000000244,80
"vary_k",1000,15,1,"PELT",0.00100000000000477,100
"vary_k",1000,15,1,"SVP Wilcoxon",0,68
"vary_k",1000,15,1,"SVP MedianMood",0.00900000000000034,16
"vary_k",1000,15,1,"SVP BIC multiscale",0.00200000000000244,117
"vary_k",1000,15,2,"PELT",0.000999999999997669,94
"vary_k",1000,15,2,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,15,2,"SVP MedianMood",0.00900000000000034,16
"vary_k",1000,15,2,"SVP BIC multiscale",0.00200000000000244,108
"vary_k",1000,15,3,"PELT",0.000999999999997669,95
"vary_k",1000,15,3,"SVP Wilcoxon",0,65
"vary_k",1000,15,3,"SVP MedianMood",0.00900000000000034,16
"vary_k",1000,15,3,"SVP BIC multiscale",0.00200000000000244,110
"vary_k",1000,15,4,"PELT",0.00100000000000477,81
"vary_k",1000,15,4,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,15,4,"SVP MedianMood",0.00999999999999801,16
"vary_k",1000,15,4,"SVP BIC multiscale",0.00199999999999534,101
"vary_k",1000,15,5,"PELT",0.000999999999997669,87
"vary_k",1000,15,5,"SVP Wilcoxon",0,67
"vary_k",1000,15,5,"SVP MedianMood",0.00900000000000034,16
"vary_k",1000,15,5,"SVP BIC multiscale",0.00200000000000244,102
"vary_k",1000,16,1,"PELT",0.00100000000000477,94
"vary_k",1000,16,1,"SVP Wilcoxon",0.000999999999997669,69
"vary_k",1000,16,1,"SVP MedianMood",0.00900000000000034,17
"vary_k",1000,16,1,"SVP BIC multiscale",0.00200000000000244,104
"vary_k",1000,16,2,"PELT",0.00100000000000477,95
"vary_k",1000,16,2,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,16,2,"SVP MedianMood",0.00900000000000034,17
"vary_k",1000,16,2,"SVP BIC multiscale",0.00199999999999534,106
"vary_k",1000,16,3,"PELT",0.000999999999997669,106
"vary_k",1000,16,3,"SVP Wilcoxon",0.000999999999997669,67
"vary_k",1000,16,3,"SVP MedianMood",0.00900000000000034,17
"vary_k",1000,16,3,"SVP BIC multiscale",0.00200000000000244,122
"vary_k",1000,16,4,"PELT",0,97
"vary_k",1000,16,4,"SVP Wilcoxon",0.00100000000000477,66
"vary_k",1000,16,4,"SVP MedianMood",0.00900000000000034,17
"vary_k",1000,16,4,"SVP BIC multiscale",0.00199999999999534,106
"vary_k",1000,16,5,"PELT",0.000999999999997669,107
"vary_k",1000,16,5,"SVP Wilcoxon",0,68
"vary_k",1000,16,5,"SVP MedianMood",0.0129999999999981,17
"vary_k",1000,16,5,"SVP BIC multiscale",0.00200000000000244,116
"vary_k",1000,17,1,"PELT",0.00100000000000477,76
"vary_k",1000,17,1,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,17,1,"SVP MedianMood",0.00800000000000267,18
"vary_k",1000,17,1,"SVP BIC multiscale",0.00300000000000011,87
"vary_k",1000,17,2,"PELT",0.00100000000000477,77
"vary_k",1000,17,2,"SVP Wilcoxon",0,66
"vary_k",1000,17,2,"SVP MedianMood",0.00900000000000034,18
"vary_k",1000,17,2,"SVP BIC multiscale",0.00199999999999534,91
"vary_k",1000,17,3,"PELT",0.00199999999999534,93
"vary_k",1000,17,3,"SVP Wilcoxon",0,65
"vary_k",1000,17,3,"SVP MedianMood",0.00900000000000034,18
"vary_k",1000,17,3,"SVP BIC multiscale",0.00199999999999534,112
"vary_k",1000,17,4,"PELT",0.00100000000000477,90
"vary_k",1000,17,4,"SVP Wilcoxon",0,68
"vary_k",1000,17,4,"SVP MedianMood",0.00799999999999557,18
"vary_k",1000,17,4,"SVP BIC multiscale",0.00199999999999534,111
"vary_k",1000,17,5,"PELT",0.00100000000000477,79
"vary_k",1000,17,5,"SVP Wilcoxon",0.00100000000000477,66
"vary_k",1000,17,5,"SVP MedianMood",0.00900000000000034,18
"vary_k",1000,17,5,"SVP BIC multiscale",0.00200000000000244,90
"vary_k",1000,18,1,"PELT",0.00100000000000477,103
"vary_k",1000,18,1,"SVP Wilcoxon",0.000999999999997669,68
"vary_k",1000,18,1,"SVP MedianMood",0.00800000000000267,19
"vary_k",1000,18,1,"SVP BIC multiscale",0.00200000000000244,113
"vary_k",1000,18,2,"PELT",0.00100000000000477,103
"vary_k",1000,18,2,"SVP Wilcoxon",0,66
"vary_k",1000,18,2,"SVP MedianMood",0.00800000000000267,19
"vary_k",1000,18,2,"SVP BIC multiscale",0.00200000000000244,126
"vary_k",1000,18,3,"PELT",0.000999999999997669,88
"vary_k",1000,18,3,"SVP Wilcoxon",0.000999999999997669,67
"vary_k",1000,18,3,"SVP MedianMood",0.00800000000000267,19
"vary_k",1000,18,3,"SVP BIC multiscale",0.00200000000000244,100
"vary_k",1000,18,4,"PELT",0.000999999999997669,104
"vary_k",1000,18,4,"SVP Wilcoxon",0,65
"vary_k",1000,18,4,"SVP MedianMood",0.00900000000000034,19
"vary_k",1000,18,4,"SVP BIC multiscale",0.00199999999999534,117
"vary_k",1000,18,5,"PELT",0,78
"vary_k",1000,18,5,"SVP Wilcoxon",0,66
"vary_k",1000,18,5,"SVP MedianMood",0.00799999999999557,19
"vary_k",1000,18,5,"SVP BIC multiscale",0.00200000000000244,96
"vary_k",1000,19,1,"PELT",0.000999999999997669,104
"vary_k",1000,19,1,"SVP Wilcoxon",0,64
"vary_k",1000,19,1,"SVP MedianMood",0.00799999999999557,20
"vary_k",1000,19,1,"SVP BIC multiscale",0.00200000000000244,112
"vary_k",1000,19,2,"PELT",0.00100000000000477,79
"vary_k",1000,19,2,"SVP Wilcoxon",0,68
"vary_k",1000,19,2,"SVP MedianMood",0.007000000000005,20
"vary_k",1000,19,2,"SVP BIC multiscale",0.00200000000000244,82
"vary_k",1000,19,3,"PELT",0.000999999999997669,89
"vary_k",1000,19,3,"SVP Wilcoxon",0,64
"vary_k",1000,19,3,"SVP MedianMood",0.00800000000000267,20
"vary_k",1000,19,3,"SVP BIC multiscale",0.00200000000000244,101
"vary_k",1000,19,4,"PELT",0.00100000000000477,85
"vary_k",1000,19,4,"SVP Wilcoxon",0.000999999999997669,67
"vary_k",1000,19,4,"SVP MedianMood",0.00800000000000267,20
"vary_k",1000,19,4,"SVP BIC multiscale",0.00300000000000011,102
"vary_k",1000,19,5,"PELT",0.000999999999997669,99
"vary_k",1000,19,5,"SVP Wilcoxon",0,65
"vary_k",1000,19,5,"SVP MedianMood",0.00799999999999557,20
"vary_k",1000,19,5,"SVP BIC multiscale",0.00200000000000244,109
"vary_k",1000,20,1,"PELT",0.000999999999997669,67
"vary_k",1000,20,1,"SVP Wilcoxon",0.000999999999997669,67
"vary_k",1000,20,1,"SVP MedianMood",0.00800000000000267,21
"vary_k",1000,20,1,"SVP BIC multiscale",0.00200000000000244,79
"vary_k",1000,20,2,"PELT",0.00100000000000477,94
"vary_k",1000,20,2,"SVP Wilcoxon",0.000999999999997669,66
"vary_k",1000,20,2,"SVP MedianMood",0.0069999999999979,21
"vary_k",1000,20,2,"SVP BIC multiscale",0.00200000000000244,104
"vary_k",1000,20,3,"PELT",0.00100000000000477,99
