"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"none",1.7,49,"PELT inflated",1,1,1,1,NA,0.0387199672201597,1
"none",1.7,49,"PELT AR1 approximate",0.333333333333333,1,0.5,0,NA,0.217347316142315,3
"none",1.7,49,"DeCAFS AR1",1,1,1,1,NA,0.0387199672201597,1
"none",1.7,49,"SVP AR1Focus",1,1,1,1,NA,0.0387199672201597,1
"none",1.7,49,"SVP AR1Focus multiscale",0.1,1,0.181818181818182,0,NA,0.549831937064474,10
"up",1.7,49,"PELT inflated",0.2,0.125,0.153846153846154,0,NA,1.38663003751325,5
"up",1.7,49,"PELT AR1 approximate",0.111111111111111,0.125,0.117647058823529,0,NA,1.65910511450972,9
"up",1.7,49,"DeCAFS AR1",0.166666666666667,0.125,0.142857142857143,0,NA,1.38154257395294,6
"up",1.7,49,"SVP AR1Focus",0.333333333333333,0.125,0.181818181818182,0,NA,2.64011049200118,3
"up",1.7,49,"SVP AR1Focus multiscale",0.2,0.25,0.222222222222222,0,NA,1.44609986800743,10
"updown",1.7,49,"PELT inflated",0.5,0.125,0.2,0,NA,0.809299132025583,2
"updown",1.7,49,"PELT AR1 approximate",0.4,0.5,0.444444444444444,0,NA,1.16127974052939,10
"updown",1.7,49,"DeCAFS AR1",1,0.375,0.545454545454545,0,NA,0.85869349199789,3
"updown",1.7,49,"SVP AR1Focus",1,0.25,0.4,0,NA,0.71798160069791,2
"updown",1.7,49,"SVP AR1Focus multiscale",0.416666666666667,0.625,0.5,0,NA,0.887921500350184,12
"rand1",1.7,49,"PELT inflated",1,0.625,0.769230769230769,0,NA,0.821202917628469,5
"rand1",1.7,49,"PELT AR1 approximate",0.307692307692308,0.5,0.380952380952381,0,NA,1.31936280872737,13
"rand1",1.7,49,"DeCAFS AR1",0.8,0.5,0.615384615384615,0,NA,0.910537751873107,5
"rand1",1.7,49,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.31556242893717,4
"rand1",1.7,49,"SVP AR1Focus multiscale",0.3125,0.625,0.416666666666667,0,NA,1.23101185335097,16
"none",1.8,49,"PELT inflated",1,1,1,1,NA,0.00859136512674522,1
"none",1.8,49,"PELT AR1 approximate",0.142857142857143,1,0.25,0,NA,0.713217990099303,7
"none",1.8,49,"DeCAFS AR1",1,1,1,1,NA,0.00859136512674522,1
"none",1.8,49,"SVP AR1Focus",1,1,1,1,NA,0.00859136512674522,1
"none",1.8,49,"SVP AR1Focus multiscale",0.0909090909090909,1,0.166666666666667,0,NA,1.15033747851018,11
"up",1.8,49,"PELT inflated",0.4,0.25,0.307692307692308,0,NA,1.01048516905364,5
"up",1.8,49,"PELT AR1 approximate",0.2,0.25,0.222222222222222,0,NA,1.16002911565361,10
"up",1.8,49,"DeCAFS AR1",0.4,0.25,0.307692307692308,0,NA,1.00852704023118,5
"up",1.8,49,"SVP AR1Focus",0.25,0.125,0.166666666666667,0,NA,1.59711482166055,4
"up",1.8,49,"SVP AR1Focus multiscale",0.333333333333333,0.625,0.434782608695652,0,NA,1.0233424053565,15
"updown",1.8,49,"PELT inflated",0.333333333333333,0.125,0.181818181818182,0,NA,1.06968747669523,3
"updown",1.8,49,"PELT AR1 approximate",0.166666666666667,0.125,0.142857142857143,0,NA,1.28276248235449,6
"updown",1.8,49,"DeCAFS AR1",0.5,0.125,0.2,0,NA,0.925766146070344,2
"updown",1.8,49,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,0.811932025264542,1
"updown",1.8,49,"SVP AR1Focus multiscale",0.4,0.5,0.444444444444444,0,NA,1.04789701548223,10
"rand1",1.8,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.421353945613058,6
"rand1",1.8,49,"PELT AR1 approximate",0.75,0.75,0.75,1,84,0.454733241365006,8
"rand1",1.8,49,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.355894489676882,6
"rand1",1.8,49,"SVP AR1Focus",0.5,0.125,0.2,0,NA,1.57778731182079,2
"rand1",1.8,49,"SVP AR1Focus multiscale",0.666666666666667,0.75,0.705882352941177,0,NA,0.84550190227265,9
"none",1.9,49,"PELT inflated",0.5,1,0.666666666666667,0,NA,0.296180435767525,2
"none",1.9,49,"PELT AR1 approximate",0.142857142857143,1,0.25,0,NA,0.836425154980291,7
"none",1.9,49,"DeCAFS AR1",1,1,1,1,NA,0.00398735277346409,1
"none",1.9,49,"SVP AR1Focus",0.5,1,0.666666666666667,0,NA,0.296180435767525,2
"none",1.9,49,"SVP AR1Focus multiscale",0.0714285714285714,1,0.133333333333333,0,NA,0.858116155712277,14
"up",1.9,49,"PELT inflated",0.2,0.125,0.153846153846154,0,NA,1.36418130305323,5
"up",1.9,49,"PELT AR1 approximate",0.666666666666667,0.5,0.571428571428572,0,NA,0.713346464814239,6
"up",1.9,49,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,0.722357796571112,6
"up",1.9,49,"SVP AR1Focus",0.75,0.375,0.5,0,NA,1.37121328437781,4
"up",1.9,49,"SVP AR1Focus multiscale",0.4,0.5,0.444444444444444,0,NA,0.719440157915078,10
"updown",1.9,49,"PELT inflated",0.5,0.125,0.2,0,NA,1.1703502320229,2
"updown",1.9,49,"PELT AR1 approximate",0.333333333333333,0.375,0.352941176470588,0,NA,1.44320535301101,9
"updown",1.9,49,"DeCAFS AR1",0.666666666666667,0.25,0.363636363636364,0,NA,1.22215648071341,3
"updown",1.9,49,"SVP AR1Focus",0.5,0.125,0.2,0,NA,1.1703502320229,2
"updown",1.9,49,"SVP AR1Focus multiscale",0.294117647058824,0.625,0.4,0,NA,1.66536315660898,17
"rand1",1.9,49,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.302486952327088,6
"rand1",1.9,49,"PELT AR1 approximate",0.666666666666667,0.75,0.705882352941177,0,NA,0.539335866428355,9
"rand1",1.9,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.282842986708685,6
"rand1",1.9,49,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.341671748738683,6
"rand1",1.9,49,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,0.812846156914132,16
"none",2,49,"PELT inflated",1,1,1,1,NA,0.0138934066900336,1
"none",2,49,"PELT AR1 approximate",0.25,1,0.4,0,NA,0.219900509652216,4
"none",2,49,"DeCAFS AR1",1,1,1,1,NA,0.0138934066900336,1
"none",2,49,"SVP AR1Focus",1,1,1,1,NA,0.0138934066900336,1
"none",2,49,"SVP AR1Focus multiscale",0.166666666666667,1,0.285714285714286,0,NA,0.286536414951431,6
"up",2,49,"PELT inflated",0.6,0.375,0.461538461538462,0,NA,1.32331274859054,5
"up",2,49,"PELT AR1 approximate",0.3,0.375,0.333333333333333,0,NA,1.2148493942427,10
"up",2,49,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,1.28977374686733,6
"up",2,49,"SVP AR1Focus",0.75,0.375,0.5,0,NA,2.04318345850541,4
"up",2,49,"SVP AR1Focus multiscale",0.333333333333333,0.625,0.434782608695652,0,NA,1.12029199349271,15
"updown",2,49,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.18228105728335,1
"updown",2,49,"PELT AR1 approximate",0.4,0.5,0.444444444444444,0,NA,1.00805790168514,10
"updown",2,49,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,1.18228105728335,1
"updown",2,49,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.18228105728335,1
"updown",2,49,"SVP AR1Focus multiscale",0.357142857142857,0.625,0.454545454545455,0,NA,0.816855057515472,14
"rand1",2,49,"PELT inflated",1,0.5,0.666666666666667,0,NA,0.862815062693758,4
"rand1",2,49,"PELT AR1 approximate",0.5,0.75,0.6,0,NA,0.971433030646846,12
"rand1",2,49,"DeCAFS AR1",1,0.5,0.666666666666667,0,NA,0.862815062693758,4
"rand1",2,49,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,0.862815062693758,4
"rand1",2,49,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,1.12394500901925,16
"none",2.1,49,"PELT inflated",1,1,1,1,NA,0.0101669081296603,1
"none",2.1,49,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.132463780374912,5
"none",2.1,49,"DeCAFS AR1",1,1,1,1,NA,0.0101669081296603,1
"none",2.1,49,"SVP AR1Focus",0.5,1,0.666666666666667,0,NA,0.0971040815238227,2
"none",2.1,49,"SVP AR1Focus multiscale",0.0909090909090909,1,0.166666666666667,0,NA,0.338983184452594,11
"up",2.1,49,"PELT inflated",0.666666666666667,0.5,0.571428571428572,0,NA,0.818561544958087,6
"up",2.1,49,"PELT AR1 approximate",0.7,0.875,0.777777777777778,0,NA,0.525191237674164,10
"up",2.1,49,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.865249517015977,6
"up",2.1,49,"SVP AR1Focus",0.75,0.375,0.5,0,NA,1.36517135042798,4
"up",2.1,49,"SVP AR1Focus multiscale",0.4375,0.875,0.583333333333333,0,NA,0.733399579205406,16
"updown",2.1,49,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.27627592005967,5
"updown",2.1,49,"PELT AR1 approximate",0.5,0.875,0.636363636363636,0,NA,0.932446900353119,14
"updown",2.1,49,"DeCAFS AR1",0.666666666666667,0.25,0.363636363636364,0,NA,1.41952543903994,3
"updown",2.1,49,"SVP AR1Focus",0.5,0.125,0.2,0,NA,1.16984127727211,2
"updown",2.1,49,"SVP AR1Focus multiscale",0.307692307692308,0.5,0.380952380952381,0,NA,1.21434600946549,13
"rand1",2.1,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.884784462625904,6
"rand1",2.1,49,"PELT AR1 approximate",0.75,0.75,0.75,1,89,0.54591510569406,8
"rand1",2.1,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.331415222061302,6
"rand1",2.1,49,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.884784462625904,6
"rand1",2.1,49,"SVP AR1Focus multiscale",0.4,0.75,0.521739130434783,0,NA,0.842379690478984,15
"none",2.2,49,"PELT inflated",1,1,1,1,NA,0.00155409407715604,1
"none",2.2,49,"PELT AR1 approximate",0.1,1,0.181818181818182,0,NA,0.422193318069267,10
"none",2.2,49,"DeCAFS AR1",1,1,1,1,NA,0.00155409407715604,1
"none",2.2,49,"SVP AR1Focus",1,1,1,1,NA,0.00155409407715604,1
"none",2.2,49,"SVP AR1Focus multiscale",0.0666666666666667,1,0.125,0,NA,0.332870112253644,15
"up",2.2,49,"PELT inflated",0.4,0.25,0.307692307692308,0,NA,1.39127606949436,5
"up",2.2,49,"PELT AR1 approximate",0.461538461538462,0.75,0.571428571428571,0,NA,0.636764023790477,13
"up",2.2,49,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,0.851413656609356,6
"up",2.2,49,"SVP AR1Focus",0.4,0.25,0.307692307692308,0,NA,1.39127606949436,5
"up",2.2,49,"SVP AR1Focus multiscale",0.3125,0.625,0.416666666666667,0,NA,0.702943116910516,16
"updown",2.2,49,"PELT inflated",1,0.25,0.4,0,NA,1.15860355128314,2
"updown",2.2,49,"PELT AR1 approximate",0.5,0.5,0.5,1,124,1.07171443717467,8
"updown",2.2,49,"DeCAFS AR1",0.5,0.125,0.2,0,NA,1.23999471914303,2
"updown",2.2,49,"SVP AR1Focus",1,0.25,0.4,0,NA,1.15860355128314,2
"updown",2.2,49,"SVP AR1Focus multiscale",0.411764705882353,0.875,0.56,0,NA,0.916404295864429,17
"rand1",2.2,49,"PELT inflated",0.666666666666667,0.5,0.571428571428572,0,NA,0.74488632424106,6
"rand1",2.2,49,"PELT AR1 approximate",0.571428571428571,0.5,0.533333333333333,0,NA,0.800638711314028,7
"rand1",2.2,49,"DeCAFS AR1",0.666666666666667,0.5,0.571428571428572,0,NA,0.8346774795131,6
"rand1",2.2,49,"SVP AR1Focus",0.666666666666667,0.5,0.571428571428572,0,NA,0.74488632424106,6
"rand1",2.2,49,"SVP AR1Focus multiscale",0.428571428571429,0.75,0.545454545454545,0,NA,0.874152121441838,14
"none",2.3,49,"PELT inflated",1,1,1,1,NA,0.0852907396030034,1
"none",2.3,49,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.248078022824585,5
"none",2.3,49,"DeCAFS AR1",1,1,1,1,NA,0.0852907396030034,1
"none",2.3,49,"SVP AR1Focus",1,1,1,1,NA,0.0852907396030034,1
"none",2.3,49,"SVP AR1Focus multiscale",0.0833333333333333,1,0.153846153846154,0,NA,0.402909775405885,12
"up",2.3,49,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.14187122395001,5
"up",2.3,49,"PELT AR1 approximate",0.6,0.75,0.666666666666667,0,NA,0.562288984685558,10
"up",2.3,49,"DeCAFS AR1",1,0.625,0.769230769230769,0,NA,1.06330201000352,5
"up",2.3,49,"SVP AR1Focus",0.8,0.5,0.615384615384615,0,NA,1.14187122395001,5
"up",2.3,49,"SVP AR1Focus multiscale",0.333333333333333,0.75,0.461538461538462,0,NA,0.88907208699536,18
"updown",2.3,49,"PELT inflated",0.333333333333333,0.125,0.181818181818182,0,NA,1.5949574255213,3
"updown",2.3,49,"PELT AR1 approximate",0.5,0.375,0.428571428571429,0,NA,1.03935496862164,6
"updown",2.3,49,"DeCAFS AR1",0.666666666666667,0.25,0.363636363636364,0,NA,1.27912485498651,3
"updown",2.3,49,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.33328198697713,1
"updown",2.3,49,"SVP AR1Focus multiscale",0.444444444444444,0.5,0.470588235294118,0,NA,1.06816936140449,9
"rand1",2.3,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.437001031511373,6
"rand1",2.3,49,"PELT AR1 approximate",0.461538461538462,0.75,0.571428571428571,0,NA,0.603678971138786,13
"rand1",2.3,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.177142767821197,6
"rand1",2.3,49,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.437001031511373,6
"rand1",2.3,49,"SVP AR1Focus multiscale",0.5,0.75,0.6,0,NA,0.533087730047153,12
"none",2.4,49,"PELT inflated",1,1,1,1,NA,0.15822287302711,1
"none",2.4,49,"PELT AR1 approximate",0.142857142857143,1,0.25,0,NA,0.54598831280837,7
"none",2.4,49,"DeCAFS AR1",1,1,1,1,NA,0.15822287302711,1
"none",2.4,49,"SVP AR1Focus",1,1,1,1,NA,0.15822287302711,1
"none",2.4,49,"SVP AR1Focus multiscale",0.0714285714285714,1,0.133333333333333,0,NA,0.730974054473615,14
"up",2.4,49,"PELT inflated",0.666666666666667,0.5,0.571428571428572,0,NA,1.04030436591502,6
"up",2.4,49,"PELT AR1 approximate",0.875,0.875,0.875,1,9,0.267739706620492,8
"up",2.4,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.839544828795952,6
"up",2.4,49,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,1.50981940145731,5
"up",2.4,49,"SVP AR1Focus multiscale",0.466666666666667,0.875,0.608695652173913,0,NA,0.554424257084957,15
"updown",2.4,49,"PELT inflated",1,0.5,0.666666666666667,0,NA,1.12336646687088,4
"updown",2.4,49,"PELT AR1 approximate",0.888888888888889,1,0.941176470588235,0,NA,0.32534098172109,9
"updown",2.4,49,"DeCAFS AR1",1,1,1,1,4,0.323936482845085,8
"updown",2.4,49,"SVP AR1Focus",0.75,0.375,0.5,0,NA,1.15564713606725,4
"updown",2.4,49,"SVP AR1Focus multiscale",0.538461538461538,0.875,0.666666666666667,0,NA,0.666447998174032,13
"rand1",2.4,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.579420047845652,6
"rand1",2.4,49,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.370652775550536,6
"rand1",2.4,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.370652775550536,6
"rand1",2.4,49,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.370652775550536,6
"rand1",2.4,49,"SVP AR1Focus multiscale",0.545454545454545,0.75,0.631578947368421,0,NA,0.553891200885589,11
"none",2.5,49,"PELT inflated",1,1,1,1,NA,0.00142117979924357,1
"none",2.5,49,"PELT AR1 approximate",0.1,1,0.181818181818182,0,NA,0.85763866184722,10
"none",2.5,49,"DeCAFS AR1",1,1,1,1,NA,0.00142117979924357,1
"none",2.5,49,"SVP AR1Focus",1,1,1,1,NA,0.00142117979924357,1
"none",2.5,49,"SVP AR1Focus multiscale",0.0666666666666667,1,0.125,0,NA,1.12071095433219,15
"up",2.5,49,"PELT inflated",0.6,0.375,0.461538461538462,0,NA,1.69456536089204,5
"up",2.5,49,"PELT AR1 approximate",0.444444444444444,0.5,0.470588235294118,0,NA,1.23242481255477,9
"up",2.5,49,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,1.19789965011984,6
"up",2.5,49,"SVP AR1Focus",0.6,0.375,0.461538461538462,0,NA,1.69456536089204,5
"up",2.5,49,"SVP AR1Focus multiscale",0.461538461538462,0.75,0.571428571428571,0,NA,0.924673281364495,13
"updown",2.5,49,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.5254269838462,5
"updown",2.5,49,"PELT AR1 approximate",0.428571428571429,0.75,0.545454545454545,0,NA,1.54216389423316,14
"updown",2.5,49,"DeCAFS AR1",0.8,0.5,0.615384615384615,0,NA,1.33923609812792,5
"updown",2.5,49,"SVP AR1Focus",0.8,0.5,0.615384615384615,0,NA,1.5254269838462,5
"updown",2.5,49,"SVP AR1Focus multiscale",0.285714285714286,0.75,0.413793103448276,0,NA,1.77469618170184,21
"rand1",2.5,49,"PELT inflated",0.428571428571429,0.375,0.4,0,NA,1.36734665252899,7
"rand1",2.5,49,"PELT AR1 approximate",0.428571428571429,0.75,0.545454545454545,0,NA,1.20636489055004,14
"rand1",2.5,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.420143348592282,6
"rand1",2.5,49,"SVP AR1Focus",0.666666666666667,0.5,0.571428571428572,0,NA,0.912668339912639,6
"rand1",2.5,49,"SVP AR1Focus multiscale",0.411764705882353,0.875,0.56,0,NA,1.64828288168194,17
"none",2.6,49,"PELT inflated",1,1,1,1,NA,0.13452741061062,1
"none",2.6,49,"PELT AR1 approximate",0.142857142857143,1,0.25,0,NA,0.616273173793136,7
"none",2.6,49,"DeCAFS AR1",0.333333333333333,1,0.5,0,NA,0.351027294057008,3
"none",2.6,49,"SVP AR1Focus",1,1,1,1,NA,0.13452741061062,1
"none",2.6,49,"SVP AR1Focus multiscale",0.0833333333333333,1,0.153846153846154,0,NA,0.751209838385469,12
"up",2.6,49,"PELT inflated",0.333333333333333,0.25,0.285714285714286,0,NA,1.9641425447555,6
"up",2.6,49,"PELT AR1 approximate",0.384615384615385,0.625,0.476190476190476,0,NA,1.50035579273972,13
"up",2.6,49,"DeCAFS AR1",0.571428571428571,0.5,0.533333333333333,0,NA,1.23887976194017,7
"up",2.6,49,"SVP AR1Focus",0.5,0.25,0.333333333333333,0,NA,2.3092205467949,4
"up",2.6,49,"SVP AR1Focus multiscale",0.461538461538462,0.75,0.571428571428571,0,NA,1.12161759337579,13
"updown",2.6,49,"PELT inflated",0.6,0.375,0.461538461538462,0,NA,1.55619102533796,5
"updown",2.6,49,"PELT AR1 approximate",0.5,0.625,0.555555555555556,0,NA,1.30910176438292,10
"updown",2.6,49,"DeCAFS AR1",0.75,0.375,0.5,0,NA,1.47501571103124,4
"updown",2.6,49,"SVP AR1Focus",0.333333333333333,0.125,0.181818181818182,0,NA,1.68623399033792,3
"updown",2.6,49,"SVP AR1Focus multiscale",0.388888888888889,0.875,0.538461538461539,0,NA,1.72787040380808,18
"rand1",2.6,49,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.41794255442343,6
"rand1",2.6,49,"PELT AR1 approximate",0.545454545454545,0.75,0.631578947368421,0,NA,0.597628190907995,11
"rand1",2.6,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.41794255442343,6
"rand1",2.6,49,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.41794255442343,6
"rand1",2.6,49,"SVP AR1Focus multiscale",0.4,0.75,0.521739130434783,0,NA,0.577178702975168,15
"none",2.7,49,"PELT inflated",1,1,1,1,NA,0.126187280560579,1
"none",2.7,49,"PELT AR1 approximate",0.2,1,0.333333333333333,0,NA,0.430427158244291,5
"none",2.7,49,"DeCAFS AR1",1,1,1,1,NA,0.126187280560579,1
"none",2.7,49,"SVP AR1Focus",1,1,1,1,NA,0.126187280560579,1
"none",2.7,49,"SVP AR1Focus multiscale",0.111111111111111,1,0.2,0,NA,0.554044431531055,9
"up",2.7,49,"PELT inflated",0.571428571428571,0.5,0.533333333333333,0,NA,0.966661720233493,7
"up",2.7,49,"PELT AR1 approximate",0.5,0.75,0.6,0,NA,0.526552389434975,12
"up",2.7,49,"DeCAFS AR1",0.875,0.875,0.875,1,16,0.226603122498125,8
"up",2.7,49,"SVP AR1Focus",0.8,0.5,0.615384615384615,0,NA,1.90401348778249,5
"up",2.7,49,"SVP AR1Focus multiscale",0.538461538461538,0.875,0.666666666666667,0,NA,0.365585856563336,13
"updown",2.7,49,"PELT inflated",0.625,0.625,0.625,1,45,1.1461140415764,8
"updown",2.7,49,"PELT AR1 approximate",0.461538461538462,0.75,0.571428571428571,0,NA,1.24004139295978,13
"updown",2.7,49,"DeCAFS AR1",0.75,0.75,0.75,1,13,0.635520124137762,8
"updown",2.7,49,"SVP AR1Focus",0.5,0.25,0.333333333333333,0,NA,1.6332775574539,4
"updown",2.7,49,"SVP AR1Focus multiscale",0.411764705882353,0.875,0.56,0,NA,0.848945847197782,17
"rand1",2.7,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.619959899458585,6
"rand1",2.7,49,"PELT AR1 approximate",0.466666666666667,0.875,0.608695652173913,0,NA,1.2094872102001,15
"rand1",2.7,49,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.247135253830065,6
"rand1",2.7,49,"SVP AR1Focus",0.714285714285714,0.625,0.666666666666667,0,NA,0.654943525423435,7
"rand1",2.7,49,"SVP AR1Focus multiscale",0.388888888888889,0.875,0.538461538461539,0,NA,1.14200109308347,18
"none",2.8,49,"PELT inflated",1,1,1,1,NA,0.00119679404097355,1
"none",2.8,49,"PELT AR1 approximate",0.5,1,0.666666666666667,0,NA,0.0763828237820527,2
"none",2.8,49,"DeCAFS AR1",1,1,1,1,NA,0.00119679404097355,1
"none",2.8,49,"SVP AR1Focus",1,1,1,1,NA,0.00119679404097355,1
"none",2.8,49,"SVP AR1Focus multiscale",0.125,1,0.222222222222222,0,NA,0.655592682291713,8
"up",2.8,49,"PELT inflated",0.5,0.375,0.428571428571429,0,NA,1.87116650141824,6
"up",2.8,49,"PELT AR1 approximate",0.538461538461538,0.875,0.666666666666667,0,NA,1.21494860547665,13
"up",2.8,49,"DeCAFS AR1",0.857142857142857,0.75,0.8,0,NA,1.0865647954653,7
"up",2.8,49,"SVP AR1Focus",0.8,0.5,0.615384615384615,0,NA,2.1127645507646,5
"up",2.8,49,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,1.23600452504747,16
"updown",2.8,49,"PELT inflated",0.5,0.375,0.428571428571429,0,NA,1.92332384849966,6
"updown",2.8,49,"PELT AR1 approximate",0.538461538461538,0.875,0.666666666666667,0,NA,0.977322792891453,13
"updown",2.8,49,"DeCAFS AR1",0.75,0.75,0.75,1,7,0.508502464014016,8
"updown",2.8,49,"SVP AR1Focus",0.25,0.125,0.166666666666667,0,NA,2.09188934235526,4
"updown",2.8,49,"SVP AR1Focus multiscale",0.333333333333333,0.625,0.434782608695652,0,NA,1.48682175854937,15
"rand1",2.8,49,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.37182772305731,6
"rand1",2.8,49,"PELT AR1 approximate",0.375,0.75,0.5,0,NA,1.52063203006411,16
"rand1",2.8,49,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.665099525460335,6
"rand1",2.8,49,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.37182772305731,6
"rand1",2.8,49,"SVP AR1Focus multiscale",0.388888888888889,0.875,0.538461538461539,0,NA,1.35912675680362,18
"none",2.9,49,"PELT inflated",1,1,1,1,NA,2.46842459476603e-07,1
"none",2.9,49,"PELT AR1 approximate",0.333333333333333,1,0.5,0,NA,0.277031092376929,3
"none",2.9,49,"DeCAFS AR1",1,1,1,1,NA,2.46842459476603e-07,1
"none",2.9,49,"SVP AR1Focus",1,1,1,1,NA,2.46842459476603e-07,1
"none",2.9,49,"SVP AR1Focus multiscale",0.125,1,0.222222222222222,0,NA,0.396883089153282,8
"up",2.9,49,"PELT inflated",0.571428571428571,0.5,0.533333333333333,0,NA,1.07955490570296,7
"up",2.9,49,"PELT AR1 approximate",0.416666666666667,0.625,0.5,0,NA,0.988030368203982,12
"up",2.9,49,"DeCAFS AR1",0.571428571428571,0.5,0.533333333333333,0,NA,1.27370846173832,7
"up",2.9,49,"SVP AR1Focus",0.333333333333333,0.25,0.285714285714286,0,NA,1.92712337841189,6
"up",2.9,49,"SVP AR1Focus multiscale",0.2,0.375,0.260869565217391,0,NA,1.38982801016773,15
"updown",2.9,49,"PELT inflated",0.666666666666667,0.75,0.705882352941177,0,NA,1.30301184160309,9
"updown",2.9,49,"PELT AR1 approximate",0.5,0.75,0.6,0,NA,1.0218428099989,12
"updown",2.9,49,"DeCAFS AR1",0.777777777777778,0.875,0.823529411764706,0,NA,0.68859082850903,9
"updown",2.9,49,"SVP AR1Focus",0.4,0.25,0.307692307692308,0,NA,1.93649910520345,5
"updown",2.9,49,"SVP AR1Focus multiscale",0.375,0.75,0.5,0,NA,1.10866433114963,16
"rand1",2.9,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,0.726766283432668,6
"rand1",2.9,49,"PELT AR1 approximate",0.375,0.75,0.5,0,NA,1.2405852160411,16
"rand1",2.9,49,"DeCAFS AR1",0.833333333333333,0.625,0.714285714285714,0,NA,0.554005379011234,6
"rand1",2.9,49,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,0.726766283432668,6
"rand1",2.9,49,"SVP AR1Focus multiscale",0.388888888888889,0.875,0.538461538461539,0,NA,1.2516212164266,18
"none",3,49,"PELT inflated",1,1,1,1,NA,0.0227021694313595,1
"none",3,49,"PELT AR1 approximate",0.166666666666667,1,0.285714285714286,0,NA,0.758145523332525,6
"none",3,49,"DeCAFS AR1",1,1,1,1,NA,0.0227021694313595,1
"none",3,49,"SVP AR1Focus",1,1,1,1,NA,0.0227021694313595,1
"none",3,49,"SVP AR1Focus multiscale",0.0769230769230769,1,0.142857142857143,0,NA,0.951659157200851,13
"up",3,49,"PELT inflated",0.833333333333333,0.625,0.714285714285714,0,NA,1.40801581853663,6
"up",3,49,"PELT AR1 approximate",0.466666666666667,0.875,0.608695652173913,0,NA,1.03294747101743,15
"up",3,49,"DeCAFS AR1",0.714285714285714,0.625,0.666666666666667,0,NA,1.07714017517414,7
"up",3,49,"SVP AR1Focus",0.833333333333333,0.625,0.714285714285714,0,NA,1.40801581853663,6
"up",3,49,"SVP AR1Focus multiscale",0.571428571428571,1,0.727272727272727,0,NA,0.808853134337479,14
"updown",3,49,"PELT inflated",1,0.5,0.666666666666667,0,NA,1.47952628985927,4
"updown",3,49,"PELT AR1 approximate",0.571428571428571,1,0.727272727272727,0,NA,0.748599896800154,14
"updown",3,49,"DeCAFS AR1",0.888888888888889,1,0.941176470588235,0,NA,0.36880927671344,9
