"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"up",2.1,1,"PELT AR1 approximate",1,0.875,0.933333333333333,0,NA,0.331722071884488,7
"up",2.1,1,"SVP AR1Focus",0.75,0.375,0.5,0,NA,1.82887985513359,4
"up",2.1,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.574437636796998,6
"up",2.1,1,"SVP AR1Focus multiscale",1,0.875,0.933333333333333,0,NA,0.342294628278958,7
"updown",2.1,1,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.11424188619302,1
"updown",2.1,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.518275844651465,6
"updown",2.1,1,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.11424188619302,1
"updown",2.1,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,1.11424188619302,1
"updown",2.1,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.710594801000854,6
"rand1",2.1,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.0917127052403935,6
"rand1",2.1,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.0917127052403935,6
"rand1",2.1,1,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,0.940556187367999,4
"rand1",2.1,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.0917127052403935,6
"rand1",2.1,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.0917127052403935,6
"none",2.2,1,"PELT inflated",1,1,1,1,NA,0.00138594873295836,1
"none",2.2,1,"PELT AR1 approximate",1,1,1,1,NA,0.00138594873295836,1
"none",2.2,1,"SVP AR1Focus",1,1,1,1,NA,0.00138594873295836,1
"none",2.2,1,"DeCAFS AR1",1,1,1,1,NA,0.00138594873295836,1
"none",2.2,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00138594873295836,1
"up",2.2,1,"PELT inflated",0.8,0.5,0.615384615384615,0,NA,1.00909839435494,5
"up",2.2,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.672568473113257,6
"up",2.2,1,"SVP AR1Focus",0.75,0.375,0.5,0,NA,2.06446723659598,4
"up",2.2,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.672568473113257,6
"up",2.2,1,"SVP AR1Focus multiscale",1,0.625,0.769230769230769,0,NA,1.0253277488734,5
"updown",2.2,1,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.21313940916637,1
"updown",2.2,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.448653796568056,6
"updown",2.2,1,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.21313940916637,1
"updown",2.2,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,1.21313940916637,1
"updown",2.2,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.448653796568056,6
"rand1",2.2,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.0881623542242543,6
"rand1",2.2,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.0881623542242543,6
"rand1",2.2,1,"SVP AR1Focus",1,0.625,0.769230769230769,0,NA,0.634728368900988,5
"rand1",2.2,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.0881623542242543,6
"rand1",2.2,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.0881623542242543,6
"none",2.3,1,"PELT inflated",1,1,1,1,NA,0.0139790244456685,1
"none",2.3,1,"PELT AR1 approximate",1,1,1,1,NA,0.0139790244456685,1
"none",2.3,1,"SVP AR1Focus",1,1,1,1,NA,0.0139790244456685,1
"none",2.3,1,"DeCAFS AR1",1,1,1,1,NA,0.0139790244456685,1
"none",2.3,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0139790244456685,1
"up",2.3,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.703842388950203,6
"up",2.3,1,"PELT AR1 approximate",1,0.875,0.933333333333333,0,NA,0.376404743601405,7
"up",2.3,1,"SVP AR1Focus",1,0.5,0.666666666666667,0,NA,1.36218095984034,4
"up",2.3,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.703842388950203,6
"up",2.3,1,"SVP AR1Focus multiscale",1,0.875,0.933333333333333,0,NA,0.376404743601405,7
"updown",2.3,1,"PELT inflated",1,0.125,0.222222222222222,0,NA,1.32593766750922,1
"updown",2.3,1,"PELT AR1 approximate",1,0.25,0.4,0,NA,1.14406948902213,2
"updown",2.3,1,"SVP AR1Focus",1,0.125,0.222222222222222,0,NA,1.32593766750922,1
"updown",2.3,1,"DeCAFS AR1",1,0.125,0.222222222222222,0,NA,1.32593766750922,1
"updown",2.3,1,"SVP AR1Focus multiscale",0.833333333333333,0.625,0.714285714285714,0,NA,0.795198774812638,6
"rand1",2.3,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.164975315959484,6
"rand1",2.3,1,"PELT AR1 approximate",1,0.75,0.857142857142857,0,NA,0.164975315959484,6
"rand1",2.3,1,"SVP AR1Focus",1,0.75,0.857142857142857,0,NA,0.164975315959484,6
"rand1",2.3,1,"DeCAFS AR1",1,0.75,0.857142857142857,0,NA,0.164975315959484,6
"rand1",2.3,1,"SVP AR1Focus multiscale",1,0.75,0.857142857142857,0,NA,0.164975315959484,6
"none",2.4,1,"PELT inflated",1,1,1,1,NA,0.00465858885953744,1
"none",2.4,1,"PELT AR1 approximate",1,1,1,1,NA,0.00465858885953744,1
"none",2.4,1,"SVP AR1Focus",1,1,1,1,NA,0.00465858885953744,1
"none",2.4,1,"DeCAFS AR1",1,1,1,1,NA,0.00465858885953744,1
"none",2.4,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.00465858885953744,1
"up",2.4,1,"PELT inflated",1,0.75,0.857142857142857,0,NA,0.773989789493513,6
