"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"up",2.2,1,"PELT AR1 approximate",0.666666666666667,0.285714285714286,0.4,0,NA,1.77178901829421,4
"up",2.2,1,"DeCAFS AR1",1,0.857142857142857,0.923076923076923,0,NA,0.421182415635947,7
"up",2.2,1,"SVP AR1Focus",0.666666666666667,0.285714285714286,0.4,0,NA,1.77178901829421,4
"up",2.2,1,"SVP AR1Focus multiscale",0.666666666666667,0.285714285714286,0.4,0,NA,1.77178901829421,4
"updown",2.2,1,"PELT inflated",0,0,0,0,NA,1.2109780217761,1
"updown",2.2,1,"PELT AR1 approximate",0,0,0,0,NA,1.2109780217761,1
"updown",2.2,1,"DeCAFS AR1",1,0.142857142857143,0.25,0,NA,1.03815986208461,2
"updown",2.2,1,"SVP AR1Focus",0,0,0,0,NA,1.2109780217761,1
"updown",2.2,1,"SVP AR1Focus multiscale",0,0,0,0,NA,1.2109780217761,1
"rand1",2.2,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.0925697467381284,6
"rand1",2.2,1,"PELT AR1 approximate",0.666666666666667,0.285714285714286,0.4,0,NA,1.41278694734935,4
"rand1",2.2,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.0925697467381284,6
"rand1",2.2,1,"SVP AR1Focus",0.75,0.428571428571429,0.545454545454545,0,NA,0.986915907496628,5
"rand1",2.2,1,"SVP AR1Focus multiscale",0.333333333333333,0.142857142857143,0.2,0,NA,1.72647969914939,4
"none",2.4,1,"PELT inflated",1,1,1,1,NA,0.0331444968912721,1
"none",2.4,1,"PELT AR1 approximate",1,1,1,1,NA,0.0331444968912721,1
"none",2.4,1,"DeCAFS AR1",1,1,1,1,NA,0.0331444968912721,1
"none",2.4,1,"SVP AR1Focus",1,1,1,1,NA,0.0331444968912721,1
"none",2.4,1,"SVP AR1Focus multiscale",1,1,1,1,NA,0.0331444968912721,1
"up",2.4,1,"PELT inflated",0.6,0.428571428571429,0.5,0,NA,1.09649625838694,6
"up",2.4,1,"PELT AR1 approximate",0.5,0.285714285714286,0.363636363636364,0,NA,1.39480309737031,5
"up",2.4,1,"DeCAFS AR1",1,0.857142857142857,0.923076923076923,0,NA,0.459537215579012,7
"up",2.4,1,"SVP AR1Focus",0.333333333333333,0.142857142857143,0.2,0,NA,2.22871866686741,4
"up",2.4,1,"SVP AR1Focus multiscale",1,0.428571428571429,0.6,0,NA,1.58652079681845,4
"updown",2.4,1,"PELT inflated",0,0,0,0,NA,1.44122700818964,1
"updown",2.4,1,"PELT AR1 approximate",0,0,0,0,NA,1.44122700818964,1
"updown",2.4,1,"DeCAFS AR1",0,0,0,0,NA,1.44122700818964,1
"updown",2.4,1,"SVP AR1Focus",0,0,0,0,NA,1.44122700818964,1
"updown",2.4,1,"SVP AR1Focus multiscale",0,0,0,0,NA,1.44122700818964,1
"rand1",2.4,1,"PELT inflated",1,0.714285714285714,0.833333333333333,0,NA,0.0741787872180137,6
"rand1",2.4,1,"PELT AR1 approximate",0.833333333333333,0.714285714285714,0.769230769230769,0,NA,0.204769580400555,7
"rand1",2.4,1,"DeCAFS AR1",1,0.714285714285714,0.833333333333333,0,NA,0.0741787872180137,6
"rand1",2.4,1,"SVP AR1Focus",1,0.714285714285714,0.833333333333333,0,NA,0.0741787872180137,6
"rand1",2.4,1,"SVP AR1Focus multiscale",1,0.714285714285714,0.833333333333333,0,NA,0.0741787872180137,6
"none",2.6,1,"PELT inflated",1,1,1,1,NA,0.00114187222353702,1
"none",2.6,1,"PELT AR1 approximate",1,1,1,1,NA,0.00114187222353702,1
