"experiment","n","k","rep","method","time","batch","block_elapsed","detected"
"vary_k",10000,38,19,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,20,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,20,"PELT",0.00754545454566886,22,0.166000000004715,39
"vary_k",10000,38,20,"SVP Gaussian / none / c = 0.968",0.372999999999593,1,0.372999999999593,39
"vary_k",10000,38,20,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,21,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,21,"SVP Gaussian / none / c = 0.968",0.374000000003434,1,0.374000000003434,39
"vary_k",10000,38,21,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,21,"PELT",0.00720833333343762,24,0.173000000002503,39
"vary_k",10000,38,22,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,22,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,22,"SVP Gaussian / none / c = 0.968",0.374000000003434,1,0.374000000003434,39
"vary_k",10000,38,22,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,23,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,23,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,23,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,23,"PELT",0.00421428571436471,14,0.059000000001106,39
"vary_k",10000,38,24,"SVP Gaussian / right / c = 1.642",0.0415000000029977,2,0.0830000000059954,39
"vary_k",10000,38,24,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,24,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,24,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,25,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,25,"SVP Gaussian / right / c = 1.642",0.040500000002794,2,0.0810000000055879,39
"vary_k",10000,38,25,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,39
"vary_k",10000,38,25,"PELT",0.0080999999998312,20,0.161999999996624,39
"vary_k",10000,38,26,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,26,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,26,"SVP Gaussian / both / c = 1.987",0.0425000000032014,2,0.0850000000064028,39
"vary_k",10000,38,26,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,27,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,27,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,27,"PELT",0.00421428571436471,14,0.059000000001106,39
"vary_k",10000,38,27,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,28,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,28,"SVP Gaussian / none / c = 0.968",0.376999999993131,1,0.376999999993131,39
"vary_k",10000,38,28,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,28,"PELT",0.00442857142843422,14,0.0619999999980791,39
"vary_k",10000,38,29,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,29,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,29,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,29,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,30,"PELT",0.00428571428606769,14,0.0600000000049477,39
"vary_k",10000,38,30,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,30,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,30,"SVP Gaussian / none / c = 0.968",0.378000000004249,1,0.378000000004249,39
"vary_k",10000,38,31,"PELT",0.00442857142843422,14,0.0619999999980791,39
"vary_k",10000,38,31,"SVP Gaussian / both / c = 1.987",0.044000000001688,2,0.088000000003376,39
"vary_k",10000,38,31,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,31,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,39
"vary_k",10000,38,32,"SVP Gaussian / none / c = 0.968",0.378000000004249,1,0.378000000004249,39
"vary_k",10000,38,32,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,32,"SVP Gaussian / right / c = 1.642",0.0419999999976426,2,0.0839999999952852,39
"vary_k",10000,38,32,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,33,"PELT",0.00425000000056267,12,0.0510000000067521,39
"vary_k",10000,38,33,"SVP Gaussian / both / c = 1.987",0.044000000001688,2,0.088000000003376,39
"vary_k",10000,38,33,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,33,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,34,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,34,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,34,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,34,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,35,"PELT",0.00763636363626574,22,0.167999999997846,39
"vary_k",10000,38,35,"SVP Gaussian / right / c = 1.642",0.0415000000029977,2,0.0830000000059954,39
"vary_k",10000,38,35,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,35,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,36,"PELT",0.00421428571436471,14,0.059000000001106,39
"vary_k",10000,38,36,"SVP Gaussian / none / c = 0.968",0.378000000004249,1,0.378000000004249,39
"vary_k",10000,38,36,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,36,"SVP Gaussian / right / c = 1.642",0.0419999999976426,2,0.0839999999952852,39
"vary_k",10000,38,37,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,37,"PELT",0.0041666666669092,12,0.0500000000029104,39
"vary_k",10000,38,37,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,37,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,38,"PELT",0.00428571428606769,14,0.0600000000049477,39
"vary_k",10000,38,38,"SVP Gaussian / none / c = 0.968",0.378000000004249,1,0.378000000004249,39
"vary_k",10000,38,38,"SVP Gaussian / right / c = 1.642",0.0415000000029977,2,0.0830000000059954,39
"vary_k",10000,38,38,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,39,"SVP Gaussian / both / c = 1.987",0.0425000000032014,2,0.0850000000064028,39
"vary_k",10000,38,39,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,39,"PELT",0.00819999999985157,20,0.163999999997031,39
"vary_k",10000,38,39,"SVP Gaussian / none / c = 0.968",0.379000000000815,1,0.379000000000815,39
"vary_k",10000,38,40,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,40,"PELT",0.00442857142895394,14,0.0620000000053551,39
"vary_k",10000,38,40,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,40,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,41,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,41,"SVP Gaussian / none / c = 0.968",0.374000000003434,1,0.374000000003434,39
"vary_k",10000,38,41,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,41,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,42,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,42,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,42,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,42,"SVP Gaussian / none / c = 0.968",0.379000000000815,1,0.379000000000815,40
"vary_k",10000,38,43,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,43,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,43,"SVP Gaussian / right / c = 1.642",0.0415000000029977,2,0.0830000000059954,39
"vary_k",10000,38,43,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,44,"PELT",0.00442857142843422,14,0.0619999999980791,39
"vary_k",10000,38,44,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,44,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,44,"SVP Gaussian / none / c = 0.968",0.374000000003434,1,0.374000000003434,39
"vary_k",10000,38,45,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,45,"PELT",0.00777272727282252,22,0.171000000002095,39
"vary_k",10000,38,45,"SVP Gaussian / both / c = 1.987",0.0425000000032014,2,0.0850000000064028,39
"vary_k",10000,38,45,"SVP Gaussian / none / c = 0.968",0.370999999999185,1,0.370999999999185,39
"vary_k",10000,38,46,"PELT",0.0075909090909673,22,0.167000000001281,39
"vary_k",10000,38,46,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,46,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,46,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,39
"vary_k",10000,38,47,"PELT",0.00449999999970411,12,0.0539999999964493,39
"vary_k",10000,38,47,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,47,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,47,"SVP Gaussian / none / c = 0.968",0.371999999995751,1,0.371999999995751,39
"vary_k",10000,38,48,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,48,"SVP Gaussian / both / c = 1.987",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,48,"SVP Gaussian / right / c = 1.642",0.0400000000008731,2,0.0800000000017462,39
"vary_k",10000,38,48,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,49,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,49,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,49,"PELT",0.00435714285673125,14,0.0609999999942374,39
"vary_k",10000,38,49,"SVP Gaussian / none / c = 0.968",0.370000000002619,1,0.370000000002619,39
"vary_k",10000,38,50,"SVP Gaussian / right / c = 1.642",0.0400000000008731,2,0.0800000000017462,39
"vary_k",10000,38,50,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,50,"PELT",0.00421428571436471,14,0.059000000001106,39
"vary_k",10000,38,50,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,51,"SVP Gaussian / none / c = 0.968",0.370999999999185,1,0.370999999999185,39
"vary_k",10000,38,51,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,51,"PELT",0.00449999999970411,12,0.0539999999964493,39
"vary_k",10000,38,51,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,52,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,52,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,52,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,52,"SVP Gaussian / none / c = 0.968",0.372999999999593,1,0.372999999999593,39
"vary_k",10000,38,53,"PELT",0.00435714285725096,14,0.0610000000015134,39
"vary_k",10000,38,53,"SVP Gaussian / right / c = 1.642",0.040500000002794,2,0.0810000000055879,39
"vary_k",10000,38,53,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,39
"vary_k",10000,38,53,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,54,"SVP Gaussian / right / c = 1.642",0.0415000000029977,2,0.0830000000059954,39
"vary_k",10000,38,54,"PELT",0.00433333333360982,12,0.0520000000033178,40
"vary_k",10000,38,54,"SVP Gaussian / none / c = 0.968",0.374000000003434,1,0.374000000003434,40
"vary_k",10000,38,54,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,55,"PELT",0.00729166666648477,24,0.174999999995634,40
"vary_k",10000,38,55,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,55,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,40
"vary_k",10000,38,55,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,56,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,56,"PELT",0.00441666666665697,12,0.0529999999998836,39
"vary_k",10000,38,56,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,56,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,57,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,57,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,40
"vary_k",10000,38,57,"PELT",0.00429166666647992,24,0.102999999995518,39
"vary_k",10000,38,57,"SVP Gaussian / both / c = 1.987",0.0420000000012806,2,0.0840000000025611,40
"vary_k",10000,38,58,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,58,"PELT",0.00421428571436471,14,0.059000000001106,40
"vary_k",10000,38,58,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,40
"vary_k",10000,38,58,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,59,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,59,"SVP Gaussian / none / c = 0.968",0.373999999996158,1,0.373999999996158,39
"vary_k",10000,38,59,"PELT",0.00428571428606769,14,0.0600000000049477,39
"vary_k",10000,38,59,"SVP Gaussian / both / c = 1.987",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,60,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,60,"PELT",0.00481818181817124,11,0.0529999999998836,39
"vary_k",10000,38,60,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,60,"SVP Gaussian / none / c = 0.968",0.372000000003027,1,0.372000000003027,39
"vary_k",10000,38,61,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,61,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,61,"SVP Gaussian / none / c = 0.968",0.369999999995343,1,0.369999999995343,39
"vary_k",10000,38,61,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,62,"SVP Gaussian / none / c = 0.968",0.372999999999593,1,0.372999999999593,39
"vary_k",10000,38,62,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,62,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,62,"PELT",0.00414285714318144,14,0.0580000000045402,39
"vary_k",10000,38,63,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,63,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,63,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,63,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,64,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,64,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,64,"SVP Gaussian / none / c = 0.968",0.601999999998952,1,0.601999999998952,39
"vary_k",10000,38,64,"PELT",0.00763636363626574,22,0.167999999997846,39
"vary_k",10000,38,65,"PELT",0.00414285714318144,14,0.0580000000045402,39
"vary_k",10000,38,65,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,65,"SVP Gaussian / none / c = 0.968",0.395000000004075,1,0.395000000004075,39
"vary_k",10000,38,65,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,66,"SVP Gaussian / both / c = 1.987",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,66,"SVP Gaussian / right / c = 1.642",0.040499999999156,2,0.080999999998312,39
"vary_k",10000,38,66,"SVP Gaussian / none / c = 0.968",0.368000000002212,1,0.368000000002212,39
"vary_k",10000,38,66,"PELT",0.00428571428554798,14,0.0599999999976717,39
"vary_k",10000,38,67,"PELT",0.00428571428606769,14,0.0600000000049477,39
"vary_k",10000,38,67,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,67,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,67,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,68,"PELT",0.004214285713845,14,0.05899999999383,39
"vary_k",10000,38,68,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,68,"SVP Gaussian / both / c = 1.987",0.0435000000034051,2,0.0870000000068103,39
"vary_k",10000,38,68,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,69,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,69,"SVP Gaussian / none / c = 0.968",0.371999999995751,1,0.371999999995751,39
"vary_k",10000,38,69,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,69,"PELT",0.0045000000001372,14,0.0630000000019209,39
"vary_k",10000,38,70,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,70,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,70,"SVP Gaussian / none / c = 0.968",0.375999999996566,1,0.375999999996566,39
"vary_k",10000,38,70,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,71,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,71,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,71,"PELT",0.0075909090909673,22,0.167000000001281,39
"vary_k",10000,38,71,"SVP Gaussian / both / c = 1.987",0.0425000000032014,2,0.0850000000064028,39
"vary_k",10000,38,72,"SVP Gaussian / none / c = 0.968",0.376000000003842,1,0.376000000003842,39
"vary_k",10000,38,72,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,40
"vary_k",10000,38,72,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,72,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,73,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,73,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,73,"PELT",0.00442857142843422,14,0.0619999999980791,39
"vary_k",10000,38,73,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,74,"SVP Gaussian / both / c = 1.987",0.0435000000034051,2,0.0870000000068103,39
"vary_k",10000,38,74,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,74,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,74,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,75,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,75,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,75,"SVP Gaussian / both / c = 1.987",0.044000000001688,2,0.088000000003376,39
"vary_k",10000,38,75,"SVP Gaussian / none / c = 0.968",0.379000000000815,1,0.379000000000815,39
"vary_k",10000,38,76,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,76,"PELT",0.00435714285725096,14,0.0610000000015134,39
"vary_k",10000,38,76,"SVP Gaussian / none / c = 0.968",0.375999999996566,1,0.375999999996566,39
"vary_k",10000,38,76,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,77,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,77,"SVP Gaussian / none / c = 0.968",0.379999999997381,1,0.379999999997381,39
"vary_k",10000,38,77,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,77,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,78,"PELT",0.00435714285725096,14,0.0610000000015134,39
"vary_k",10000,38,78,"SVP Gaussian / both / c = 1.987",0.0429999999978463,2,0.0859999999956926,39
"vary_k",10000,38,78,"SVP Gaussian / none / c = 0.968",0.376000000003842,1,0.376000000003842,39
"vary_k",10000,38,78,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,79,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,79,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,79,"PELT",0.00786363636375013,22,0.173000000002503,39
"vary_k",10000,38,79,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,80,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,80,"SVP Gaussian / right / c = 1.642",0.0419999999976426,2,0.0839999999952852,39
"vary_k",10000,38,80,"PELT",0.0080999999998312,20,0.161999999996624,39
"vary_k",10000,38,80,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,81,"PELT",0.00441666666665697,12,0.0529999999998836,39
"vary_k",10000,38,81,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,81,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,81,"SVP Gaussian / right / c = 1.642",0.0420000000012806,2,0.0840000000025611,39
"vary_k",10000,38,82,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,82,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,82,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,82,"SVP Gaussian / right / c = 1.642",0.0409999999974389,2,0.0819999999948777,39
"vary_k",10000,38,83,"SVP Gaussian / none / c = 0.968",0.372999999999593,1,0.372999999999593,40
"vary_k",10000,38,83,"PELT",0.00442857142843422,14,0.0619999999980791,39
"vary_k",10000,38,83,"SVP Gaussian / right / c = 1.642",0.0419999999976426,2,0.0839999999952852,39
"vary_k",10000,38,83,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,84,"SVP Gaussian / both / c = 1.987",0.04399999999805,2,0.0879999999961001,39
"vary_k",10000,38,84,"PELT",0.00424999999995634,12,0.0509999999994761,39
"vary_k",10000,38,84,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,84,"SVP Gaussian / none / c = 0.968",0.375,1,0.375,39
"vary_k",10000,38,85,"SVP Gaussian / none / c = 0.968",0.377000000000407,1,0.377000000000407,39
"vary_k",10000,38,85,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,85,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,85,"PELT",0.00435714285673125,14,0.0609999999942374,39
"vary_k",10000,38,86,"SVP Gaussian / both / c = 1.987",0.0430000000014843,2,0.0860000000029686,39
"vary_k",10000,38,86,"PELT",0.00450000000031044,12,0.0540000000037253,39
"vary_k",10000,38,86,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,86,"SVP Gaussian / right / c = 1.642",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,87,"SVP Gaussian / both / c = 1.987",0.0424999999995634,2,0.0849999999991269,39
"vary_k",10000,38,87,"PELT",0.00421428571436471,14,0.059000000001106,39
"vary_k",10000,38,87,"SVP Gaussian / right / c = 1.642",0.0410000000010768,2,0.0820000000021537,39
"vary_k",10000,38,87,"SVP Gaussian / none / c = 0.968",0.377999999996973,1,0.377999999996973,39
"vary_k",10000,38,88,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,88,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
"vary_k",10000,38,88,"SVP Gaussian / none / c = 0.968",0.378999999993539,1,0.378999999993539,39
"vary_k",10000,38,88,"PELT",0.00463636363631601,11,0.0509999999994761,39
"vary_k",10000,38,89,"SVP Gaussian / both / c = 1.987",0.0434999999997672,2,0.0869999999995343,39
"vary_k",10000,38,89,"PELT",0.00433333333360982,12,0.0520000000033178,39
"vary_k",10000,38,89,"SVP Gaussian / none / c = 0.968",0.379999999997381,1,0.379999999997381,39
"vary_k",10000,38,89,"SVP Gaussian / right / c = 1.642",0.0414999999993597,2,0.0829999999987194,39
