"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","LocalizationError","MSE","NumSegments"
"updown",0.9,1,"SVP BIC calibrated",0.571428571428571,0.5,0.533333333333333,0,NA,0.0852676792021863,7
"updown",0.9,1,"SVP BIC",0.5,0.375,0.428571428571429,0,NA,0.10616961782823,6
"updown",0.9,1,"SVP BIC multiscale",0.571428571428571,0.5,0.533333333333333,0,NA,0.0852676792021863,7
"rand1",0.9,1,"PELT",0.833333333333333,0.625,0.714285714285714,0,NA,0.0278550836915071,6
"rand1",0.9,1,"SVP BIC calibrated",0.833333333333333,0.625,0.714285714285714,0,NA,0.0278550836915071,6
"rand1",0.9,1,"SVP BIC",0.833333333333333,0.625,0.714285714285714,0,NA,0.0278550836915071,6
"rand1",0.9,1,"SVP BIC multiscale",0.714285714285714,0.625,0.666666666666667,0,NA,0.02550388810704,7
"none",1,1,"PELT",1,1,1,1,NA,0.00586006692710178,1
"none",1,1,"SVP BIC calibrated",1,1,1,1,NA,0.00586006692710178,1
"none",1,1,"SVP BIC",1,1,1,1,NA,0.00586006692710178,1
"none",1,1,"SVP BIC multiscale",1,1,1,1,NA,0.00586006692710178,1
"up",1,1,"PELT",0.625,0.625,0.625,1,7,0.023575691099454,8
"up",1,1,"SVP BIC calibrated",0.625,0.625,0.625,1,7,0.023575691099454,8
"up",1,1,"SVP BIC",0.571428571428571,0.5,0.533333333333333,0,NA,0.0818753089341856,7
"up",1,1,"SVP BIC multiscale",0.625,0.625,0.625,1,7,0.023575691099454,8
"updown",1,1,"PELT",0.5,0.5,0.5,1,5,0.0248531331473709,8
"updown",1,1,"SVP BIC calibrated",0.5,0.5,0.5,1,5,0.0248531331473709,8
"updown",1,1,"SVP BIC",0.666666666666667,0.5,0.571428571428572,0,NA,0.0960009865371704,6
"updown",1,1,"SVP BIC multiscale",0.5,0.5,0.5,1,5,0.0248531331473709,8
"rand1",1,1,"PELT",1,0.75,0.857142857142857,0,NA,0.0204347352850628,6
"rand1",1,1,"SVP BIC calibrated",1,0.75,0.857142857142857,0,NA,0.0204347352850628,6
"rand1",1,1,"SVP BIC",1,0.75,0.857142857142857,0,NA,0.0204347352850628,6
"rand1",1,1,"SVP BIC multiscale",1,0.75,0.857142857142857,0,NA,0.0204347352850628,6
"none",1.1,1,"PELT",1,1,1,1,NA,0.00148623429261898,1
"none",1.1,1,"SVP BIC calibrated",1,1,1,1,NA,0.00148623429261898,1
"none",1.1,1,"SVP BIC",1,1,1,1,NA,0.00148623429261898,1
"none",1.1,1,"SVP BIC multiscale",1,1,1,1,NA,0.00148623429261898,1
"up",1.1,1,"PELT",1,1,1,1,1,0.0136988303573656,8
"up",1.1,1,"SVP BIC calibrated",1,1,1,1,1,0.0136988303573656,8
"up",1.1,1,"SVP BIC",0.857142857142857,0.75,0.8,0,NA,0.112210859283947,7
"up",1.1,1,"SVP BIC multiscale",1,1,1,1,1,0.0136988303573656,8
"updown",1.1,1,"PELT",0.5,0.5,0.5,1,11,0.040505100428637,8
"updown",1.1,1,"SVP BIC calibrated",0.5,0.5,0.5,1,11,0.040505100428637,8
"updown",1.1,1,"SVP BIC",0.5,0.5,0.5,1,11,0.040505100428637,8
"updown",1.1,1,"SVP BIC multiscale",0.5,0.5,0.5,1,11,0.040505100428637,8
"rand1",1.1,1,"PELT",0.875,0.875,0.875,1,15,0.0168402798206507,8
"rand1",1.1,1,"SVP BIC calibrated",1,0.875,0.933333333333333,0,NA,0.0207288839963486,7
"rand1",1.1,1,"SVP BIC",1,0.75,0.857142857142857,0,NA,0.0229021174677102,6
"rand1",1.1,1,"SVP BIC multiscale",1,0.875,0.933333333333333,0,NA,0.0207288839963486,7
"none",1.2,1,"PELT",1,1,1,1,NA,2.6116335317741e-06,1
"none",1.2,1,"SVP BIC calibrated",1,1,1,1,NA,2.6116335317741e-06,1
"none",1.2,1,"SVP BIC",1,1,1,1,NA,2.6116335317741e-06,1
"none",1.2,1,"SVP BIC multiscale",1,1,1,1,NA,2.6116335317741e-06,1
"up",1.2,1,"PELT",0.875,0.875,0.875,1,5,0.0150978303701135,8
"up",1.2,1,"SVP BIC calibrated",0.875,0.875,0.875,1,5,0.0150978303701135,8
"up",1.2,1,"SVP BIC",0.875,0.875,0.875,1,5,0.0150978303701135,8
"up",1.2,1,"SVP BIC multiscale",0.875,0.875,0.875,1,5,0.0150978303701135,8
