"pattern","jump","method","new_F1","new_Precision","new_Recall","new_CorrectNumCP","new_MSE","new_NumSegments","old_F1","old_Precision","old_Recall","old_CorrectNumCP","old_MSE","old_NumSegments","delta_F1","delta_Precision","delta_Recall","delta_CorrectNumCP","delta_MSE","delta_NumSegments"
"up",0.8,"PELT",0.0545693275718808,0.0298080940411331,0.328571428571429,0,10.6657810954638,78.04,0.0768783959940267,0.0424697824440121,0.4125,0,10.6657810954638,78.04,-0.0223090684221459,-0.012661688402879,-0.0839285714285714,0,0,0
"up",0.8,"RFPOP",0.124666666666667,0.223333333333333,0.0871428571428571,0,0.286431069839636,3.7,0.288296703296703,0.420833333333333,0.22,0,0.244771470937801,4.2,-0.163630036630037,-0.1975,-0.132857142857143,0,0.0416595989018357,-0.5
"up",0.8,"SVP MedianMood",0.134083916083916,0.1775,0.108571428571429,0,0.30242023090784,5.28,0.263426573426573,0.392333333333333,0.19875,0,0.298008201076782,4.07,-0.129342657342657,-0.214833333333333,-0.0901785714285714,0,0.00441202983105715,1.21
"up",0.8,"SVP Wilcoxon",0.170989010989011,0.173809523809524,0.168571428571429,0.65,0.21166769338317,7.65,0.298416666666667,0.299464285714286,0.2975,0.92,0.204089876696847,7.92,-0.127427655677656,-0.125654761904762,-0.128928571428571,-0.27,0.00757781668632296,-0.27
"up",0.9,"PELT",0.056861310376959,0.0310038746112532,0.348571428571429,0,8.5765080134677,81.45,0.0782951441231805,0.0431460459911558,0.43,0,8.5765080134677,81.45,-0.0214338337462215,-0.0121421713799026,-0.0814285714285715,0,0,0
"up",0.9,"RFPOP",0.165333333333333,0.295,0.115714285714286,0,0.359328461148741,3.69,0.323068598068598,0.468833333333333,0.2475,0,0.282072881700766,4.25,-0.157735264735265,-0.173833333333333,-0.131785714285714,0,0.0772555794479753,-0.56
"up",0.9,"SVP MedianMood",0.16451048951049,0.207333333333333,0.137142857142857,0,0.246967361622965,5.58,0.292692307692308,0.4135,0.2275,0,0.301449362211442,4.39,-0.128181818181818,-0.206166666666667,-0.0903571428571429,0,-0.0544820005884764,1.19
"up",0.9,"SVP Wilcoxon",0.225054945054945,0.225952380952381,0.224285714285714,0.88,0.237352849968976,7.88,0.36,0.36,0.36,1,0.178142466757072,8,-0.134945054945055,-0.134047619047619,-0.135714285714286,-0.12,0.0592103832119041,-0.12
"up",1,"PELT",0.0606242458249057,0.0330883275358122,0.368571428571429,0,8.93181131949656,80.57,0.0822041324029499,0.0453502150336886,0.4475,0,8.93181131949656,80.57,-0.0215798865780442,-0.0122618874978764,-0.0789285714285715,0,0,0
"up",1,"RFPOP",0.205232323232323,0.350833333333333,0.145714285714286,0,0.383213388183312,3.88,0.351208791208791,0.502,0.27125,0,0.314254720913455,4.34,-0.145976467976468,-0.151166666666667,-0.125535714285714,0,0.0689586672698573,-0.46
"up",1,"SVP MedianMood",0.176272061272061,0.207357142857143,0.154285714285714,0.00999999999999999,0.280859616671402,6.11,0.289761904761905,0.398166666666667,0.22875,0,0.339508025065628,4.62,-0.113489843489844,-0.190809523809524,-0.0744642857142857,0.00999999999999999,-0.0586484083942259,1.49
"up",1,"SVP Wilcoxon",0.262967032967033,0.263095238095238,0.262857142857143,0.98,0.215927198153019,7.98,0.3725,0.3725,0.3725,1,0.178364736291753,8,-0.109532967032967,-0.109404761904762,-0.109642857142857,-0.02,0.0375624618612665,-0.0199999999999996
"up",1.1,"PELT",0.0712271627910602,0.0389246620846716,0.427142857142857,0,7.50826082319415,79.49,0.0928104009762897,0.0512698160377763,0.49875,0,7.50826082319415,79.49,-0.0215832381852295,-0.0123451539531048,-0.0716071428571429,0,0,0
"up",1.1,"RFPOP",0.224909090909091,0.395,0.158571428571429,0,0.454508924118067,3.85,0.346666666666667,0.504,0.265,0,0.376493129380784,4.22,-0.121757575757576,-0.109,-0.106428571428571,0,0.078015794737283,-0.37
"up",1.1,"SVP MedianMood",0.240805860805861,0.263190476190476,0.222857142857143,0.11,0.241194285315997,6.79,0.275311355311355,0.356,0.225,0,0.358417494317248,5.03,-0.0345054945054945,-0.0928095238095238,-0.00214285714285717,0.11,-0.117223209001251,1.76
"up",1.1,"SVP Wilcoxon",0.324395604395604,0.32452380952381,0.324285714285714,0.98,0.141621853614208,7.98,0.42375,0.42375,0.42375,1,0.130259727846102,8,-0.0993543956043956,-0.0992261904761905,-0.0994642857142857,-0.02,0.0113621257681062,-0.0199999999999996
"up",1.2,"PELT",0.0786038954418159,0.0428159544327775,0.487142857142857,0,15.8575867609417,81.48,0.0994845171012871,0.0547662689094953,0.55125,0,15.8575867609417,81.48,-0.0208806216594713,-0.0119503144767178,-0.0641071428571429,0,0,0
"up",1.2,"RFPOP",0.207858585858586,0.358333333333333,0.147142857142857,0,0.531229650480219,3.86,0.371282051282051,0.528,0.2875,0,0.428040323174652,4.36,-0.163423465423465,-0.169666666666667,-0.140357142857143,0,0.103189327305567,-0.5
"up",1.2,"SVP MedianMood",0.281585081585082,0.3,0.267142857142857,0.33,0.300088361582005,7.14,0.294644688644689,0.365857142857143,0.2475,0,0.442482219200758,5.41,-0.0130596070596071,-0.0658571428571429,0.0196428571428571,0.33,-0.142393857618752,1.73
"up",1.2,"SVP Wilcoxon",0.37,0.37,0.37,1,0.237798626507019,8,0.45875,0.45875,0.45875,1,0.221887265095907,8,-0.08875,-0.08875,-0.08875,0,0.015911361411112,0
"up",1.3,"PELT",0.0793999402248072,0.0432949174545165,0.488571428571429,0,8.87491573426079,81.26,0.100352607244993,0.0553033030125601,0.5525,0,8.87491573426079,81.26,-0.0209526670201861,-0.0120083855580436,-0.0639285714285714,0,0,0
"up",1.3,"RFPOP",0.271454545454545,0.4625,0.192857142857143,0,0.5955651335332,3.9,0.390815850815851,0.564666666666667,0.3,0,0.488735749360737,4.31,-0.119361305361305,-0.102166666666667,-0.107142857142857,0,0.106829384172463,-0.41
"up",1.3,"SVP MedianMood",0.382600732600733,0.394190476190476,0.372857142857143,0.56,0.231268506359181,7.53,0.323142857142857,0.388809523809524,0.2775,0,0.432252509330564,5.65,0.0594578754578754,0.00538095238095238,0.0953571428571428,0.56,-0.200984002971383,1.88
"up",1.3,"SVP Wilcoxon",0.435714285714286,0.435714285714286,0.435714285714286,1,0.158209656631456,8,0.50875,0.50875,0.50875,1,0.154694980269962,8,-0.0730357142857143,-0.0730357142857143,-0.0730357142857143,0,0.00351467636149352,0
"up",1.4,"PELT",0.0954779289177268,0.0520482182691777,0.585714285714286,0,11.1072863263979,81.05,0.116029279006195,0.063920004958945,0.6375,0,11.1072863263979,81.05,-0.0205513500884679,-0.0118717866897673,-0.0517857142857142,0,0,0
"up",1.4,"RFPOP",0.280606060606061,0.473333333333333,0.2,0,0.650259851777104,3.95,0.407948717948718,0.587,0.31375,0,0.559302418669163,4.29,-0.127342657342657,-0.113666666666667,-0.11375,0,0.0909574331079418,-0.34
"up",1.4,"SVP MedianMood",0.421117216117216,0.425809523809524,0.417142857142857,0.85,0.286756443446762,7.84,0.367479853479854,0.418333333333333,0.32875,0,0.445152617791334,6.22,0.0536373626373626,0.00747619047619047,0.0883928571428571,0.85,-0.158396174344572,1.62
"up",1.4,"SVP Wilcoxon",0.458571428571429,0.458571428571429,0.458571428571429,1,0.192829405437923,8,0.535,0.535,0.535,1,0.178752202433314,8,-0.0764285714285715,-0.0764285714285715,-0.0764285714285715,0,0.0140772030046088,0
"up",1.5,"PELT",0.0929957969210431,0.0507019928316764,0.571428571428571,0,12.8856900941429,80.81,0.113754564800475,0.0626874501719519,0.625,0,12.8856900941429,80.81,-0.0207587678794321,-0.0119854573402756,-0.0535714285714286,0,0,0
"up",1.5,"RFPOP",0.289757575757576,0.495833333333333,0.205714285714286,0,0.752285379001109,3.91,0.427600732600733,0.615833333333333,0.32875,0,0.631203386206689,4.29,-0.137843156843157,-0.12,-0.123035714285714,0,0.12108199279442,-0.38
"up",1.5,"SVP MedianMood",0.450879120879121,0.453571428571429,0.448571428571429,0.91,0.267332970925632,7.91,0.369054029304029,0.413130952380952,0.335,0.04,0.444978578261015,6.44,0.0818250915750915,0.0404404761904762,0.113571428571429,0.87,-0.177645607335383,1.47
"up",1.5,"SVP Wilcoxon",0.481428571428571,0.481428571428571,0.481428571428571,1,0.222247367466664,8,0.5575,0.5575,0.5575,1,0.204045596789183,8,-0.0760714285714286,-0.0760714285714286,-0.0760714285714286,0,0.0182017706774809,0
"up",1.6,"PELT",0.0991394532941038,0.0539408300233623,0.622857142857143,0,11.1229376902367,83.14,0.11918387950024,0.0655213843675024,0.67,0,11.1229376902367,83.14,-0.0200444262061363,-0.0115805543441401,-0.0471428571428572,0,0,0
"up",1.6,"RFPOP",0.301232323232323,0.510833333333333,0.214285714285714,0,0.828838267614947,3.93,0.431923076923077,0.6205,0.3325,0,0.699713096078672,4.3,-0.130690753690754,-0.109666666666667,-0.118214285714286,0,0.129125171536274,-0.37
"up",1.6,"SVP MedianMood",0.507472527472527,0.507857142857143,0.507142857142857,0.97,0.245265263373361,7.97,0.420845238095238,0.449464285714286,0.3975,0.21,0.431738521418052,6.93,0.0866272893772894,0.0583928571428572,0.109642857142857,0.76,-0.186473258044692,1.04
"up",1.6,"SVP Wilcoxon",0.524285714285714,0.524285714285714,0.524285714285714,1,0.207321122116906,8,0.5875,0.5875,0.5875,1,0.194321468630556,8,-0.0632142857142858,-0.0632142857142858,-0.0632142857142858,0,0.0129996534863494,0
"up",1.7,"PELT",0.101416459817588,0.055233937169756,0.628571428571429,0,13.8177168053276,81.83,0.121663302801728,0.0669563552401472,0.675,0,13.8177168053276,81.83,-0.0202468429841397,-0.0117224180703912,-0.0464285714285715,0,0,0
"up",1.7,"RFPOP",0.335050505050505,0.566666666666667,0.238571428571429,0,0.894495517790189,3.94,0.458846153846154,0.6615,0.3525,0,0.778249656745492,4.28,-0.123795648795649,-0.0948333333333333,-0.113928571428571,0,0.116245861044696,-0.34
"up",1.7,"SVP MedianMood",0.54,0.54,0.54,1,0.229307341944033,8,0.496309523809524,0.512738095238095,0.4825,0.49,0.350302765387395,7.39,0.0436904761904762,0.0272619047619048,0.0575,0.51,-0.120995423443362,0.61
"up",1.7,"SVP Wilcoxon",0.542857142857143,0.542857142857143,0.542857142857143,1,0.222070585129285,8,0.60875,0.60875,0.60875,1,0.210002957742954,8,-0.0658928571428572,-0.0658928571428572,-0.0658928571428572,0,0.0120676273863304,0
"up",1.8,"PELT",0.106747506180765,0.058173005647975,0.664285714285714,0,12.22658194327,82.58,0.126848096123078,0.0698587311757281,0.70625,0,12.22658194327,82.58,-0.0201005899423123,-0.0116857255277531,-0.0419642857142858,0,0,0
"up",1.8,"RFPOP",0.366888888888889,0.616666666666667,0.261428571428571,0,0.96406717880149,3.96,0.478333333333333,0.6975,0.365,0,0.868203309687084,4.21,-0.111444444444444,-0.0808333333333333,-0.103571428571429,0,0.0958638691144054,-0.25
"up",1.8,"SVP MedianMood",0.564285714285714,0.564285714285714,0.564285714285714,1,0.234498169111212,8,0.54302380952381,0.553690476190476,0.53375,0.64,0.37637171089692,7.62,0.0212619047619047,0.0105952380952381,0.0305357142857143,0.36,-0.141873541785708,0.38
"up",1.8,"SVP Wilcoxon",0.588571428571429,0.588571428571429,0.588571428571429,1,0.207474483827825,8,0.6325,0.6325,0.6325,1,0.200203098703098,8,-0.0439285714285714,-0.0439285714285714,-0.0439285714285714,0,0.00727138512472739,0
"up",1.9,"PELT",0.111751766874519,0.060804350400162,0.698571428571429,0,8.53402669231901,82.29,0.131660159213923,0.0723875747520828,0.73625,0,8.53402669231901,82.29,-0.019908392339404,-0.0115832243519208,-0.0376785714285715,0,0,0
"up",1.9,"RFPOP",0.33789898989899,0.564166666666667,0.241428571428571,0,1.08280555439973,3.98,0.478076923076923,0.6845,0.36875,0,0.95862924461037,4.32,-0.140177933177933,-0.120333333333333,-0.127321428571429,0,0.124176309789363,-0.34
"up",1.9,"SVP MedianMood",0.574285714285714,0.574285714285714,0.574285714285714,1,0.191663853292598,8,0.585666666666667,0.590714285714286,0.58125,0.83,0.263438652178283,7.83,-0.0113809523809524,-0.0164285714285715,-0.00696428571428576,0.17,-0.0717747988856848,0.17
"up",1.9,"SVP Wilcoxon",0.578571428571429,0.578571428571429,0.578571428571429,1,0.184918259990932,8,0.644558823529412,0.644166666666667,0.645,0.99,0.172122313120409,8.01,-0.0659873949579832,-0.0655952380952382,-0.0664285714285715,0.01,0.0127959468705226,-0.00999999999999979
"up",2,"PELT",0.116230057182175,0.0632227163759726,0.734285714285714,0,8.74915772886544,84.12,0.135698336748223,0.0745736543579669,0.7675,0,8.74915772886544,84.12,-0.0194682795660481,-0.0113509379819942,-0.0332142857142856,0,0,0
"up",2,"RFPOP",0.401111111111111,0.675,0.285714285714286,0,1.15672504356251,3.96,0.493333333333333,0.724,0.375,0,1.05020015986521,4.17,-0.0922222222222222,-0.049,-0.0892857142857143,0,0.106524883697301,-0.21
"up",2,"SVP MedianMood",0.635714285714286,0.635714285714286,0.635714285714286,1,0.186489426359584,8,0.65275,0.654464285714286,0.65125,0.95,0.226388673690912,7.95,-0.0170357142857144,-0.01875,-0.0155357142857143,0.05,-0.0398992473313279,0.0499999999999998
"up",2,"SVP Wilcoxon",0.64,0.64,0.64,1,0.173356481583627,8,0.679558823529412,0.679166666666667,0.68,0.99,0.17216892638014,8.01,-0.0395588235294118,-0.0391666666666667,-0.0399999999999999,0.01,0.0011875552034874,-0.00999999999999979
"up",2.1,"PELT",0.117935093780724,0.0642275747752902,0.731428571428571,0,993.899214026633,81.99,0.137784682244231,0.0758255645094909,0.765,0,993.899214026633,81.99,-0.0198495884635073,-0.0115979897342007,-0.0335714285714286,0,0,0
"up",2.1,"RFPOP",0.359333333333333,0.606666666666667,0.255714285714286,0,1.3073494649556,3.94,0.462051282051282,0.67,0.35375,0,1.15515940583675,4.26,-0.102717948717949,-0.0633333333333334,-0.0980357142857143,0,0.152190059118848,-0.32
"up",2.1,"SVP MedianMood",0.595714285714286,0.595714285714286,0.595714285714286,1,10.4708100082307,8,0.628166666666667,0.628928571428571,0.6275,0.98,13.2430685258416,7.98,-0.0324523809523809,-0.0332142857142856,-0.0317857142857142,0.02,-2.7722585176109,0.0199999999999996
"up",2.1,"SVP Wilcoxon",0.598571428571429,0.598571428571429,0.598571428571429,1,11.0198851067041,8,0.662058823529412,0.661666666666667,0.6625,0.98,10.1529148275122,8.02,-0.0634873949579832,-0.0630952380952382,-0.0639285714285714,0.02,0.866970279191969,-0.0199999999999996
"up",2.2,"PELT",0.123584357456927,0.0672875969560174,0.771428571428571,0,8.29144005089006,82.59,0.143209438365113,0.078789779319479,0.8,0,8.29144005089006,82.59,-0.0196250809081861,-0.0115021823634616,-0.0285714285714286,0,0,0
"up",2.2,"RFPOP",0.414747474747475,0.696666666666667,0.295714285714286,0,1.38238610096048,3.98,0.521025641025641,0.756,0.39875,0,1.24691284730093,4.23,-0.106278166278166,-0.0593333333333333,-0.103035714285714,0,0.135473253659552,-0.25
"up",2.2,"SVP MedianMood",0.684285714285714,0.684285714285714,0.684285714285714,1,0.18016668770678,8,0.71,0.71,0.71,1,0.212591740945273,8,-0.0257142857142857,-0.0257142857142857,-0.0257142857142857,0,-0.0324250532384932,0
"up",2.2,"SVP Wilcoxon",0.691428571428571,0.691428571428571,0.691428571428571,1,0.166892469219162,8,0.745,0.745,0.745,1,0.153243913721162,8,-0.0535714285714286,-0.0535714285714286,-0.0535714285714286,0,0.0136485554980005,0
"up",2.3,"PELT",0.125744513602655,0.068373479170491,0.795714285714286,0,8.05194788616812,84.03,0.144990241000797,0.0796492909467687,0.82125,0,8.05194788616812,84.03,-0.0192457273981423,-0.0112758117762777,-0.0255357142857143,0,0,0
"up",2.3,"RFPOP",0.441757575757576,0.7375,0.315714285714286,0,1.43381627270956,4,0.545128205128205,0.798,0.415,0,1.34696646437779,4.18,-0.103370629370629,-0.0605000000000001,-0.0992857142857143,0,0.0868498083317712,-0.18
"up",2.3,"SVP MedianMood",0.696666666666667,0.69625,0.697142857142857,0.99,0.169003415774714,8.01,0.7275,0.7275,0.7275,1,0.183874861038095,8,-0.0308333333333334,-0.03125,-0.0303571428571429,-0.01,-0.0148714452633807,0.00999999999999979
"up",2.3,"SVP Wilcoxon",0.704285714285714,0.704285714285714,0.704285714285714,1,0.158562276736665,8,0.753382352941177,0.753055555555556,0.75375,0.99,0.152116644122641,8.01,-0.0490966386554622,-0.0487698412698413,-0.0494642857142857,0.01,0.00644563261402376,-0.00999999999999979
"up",2.4,"PELT",0.12787939648882,0.0694549009701217,0.817142857142857,0,9.8033505805061,84.47,0.146947844295786,0.0806269726160885,0.84,0,9.8033505805061,84.47,-0.0190684478069666,-0.0111720716459668,-0.0228571428571428,0,0,0
"up",2.4,"RFPOP",0.406222222222222,0.678333333333333,0.29,0,1.60128695329994,3.99,0.518205128205128,0.761,0.39375,0,1.51224177676524,4.15,-0.111982905982906,-0.0826666666666667,-0.10375,0,0.0890451765347058,-0.16
"up",2.4,"SVP MedianMood",0.688571428571429,0.688571428571429,0.688571428571429,1,0.210870786041064,8,0.72,0.72,0.72,1,0.230345764335733,8,-0.0314285714285714,-0.0314285714285714,-0.0314285714285714,0,-0.019474978294669,0
"up",2.4,"SVP Wilcoxon",0.7,0.7,0.7,1,0.196280656690843,8,0.73625,0.73625,0.73625,1,0.195494414522218,8,-0.03625,-0.03625,-0.03625,0,0.000786242168624884,0
"up",2.5,"PELT",0.132353919165047,0.0719323889140596,0.84,0,8.98872401668525,84.13,0.151382869875122,0.0831162678091348,0.86,0,8.98872401668525,84.13,-0.019028950710075,-0.0111838788950752,-0.02,0,0,0
"up",2.5,"RFPOP",0.452666666666667,0.758333333333333,0.322857142857143,0,1.70400166659059,3.98,0.539871794871795,0.7975,0.40875,0,1.61611470240191,4.12,-0.0872051282051282,-0.0391666666666667,-0.0858928571428572,0,0.087886964188685,-0.14
"up",2.5,"SVP MedianMood",0.731428571428571,0.731428571428571,0.731428571428571,1,0.178170659051413,8,0.7475,0.7475,0.7475,1,0.209472243826202,8,-0.0160714285714286,-0.0160714285714286,-0.0160714285714286,0,-0.0313015847747889,0
"up",2.5,"SVP Wilcoxon",0.744285714285714,0.744285714285714,0.744285714285714,1,0.166000125135158,8,0.78375,0.78375,0.78375,1,0.160095960232409,8,-0.0394642857142857,-0.0394642857142857,-0.0394642857142857,0,0.0059041649027482,0
"up",2.6,"PELT",0.141158045796534,0.0768379260467014,0.881428571428571,0,8.60065189509109,82.72,0.160327804468433,0.0881833343644596,0.89625,0,8.60065189509109,82.72,-0.0191697586718984,-0.0113454083177583,-0.0148214285714285,0,0,0
"up",2.6,"RFPOP",0.444222222222222,0.741666666666667,0.317142857142857,0,1.83994133498368,3.98,0.561923076923077,0.8235,0.4275,0,1.73658382035268,4.15,-0.117700854700855,-0.0818333333333333,-0.110357142857143,0,0.103357514630998,-0.17
"up",2.6,"SVP MedianMood",0.781428571428571,0.781428571428571,0.781428571428571,1,0.172729261489548,8,0.7975,0.7975,0.7975,1,0.195235565327397,8,-0.0160714285714286,-0.0160714285714286,-0.0160714285714286,0,-0.0225063038378494,0
"up",2.6,"SVP Wilcoxon",0.787142857142857,0.787142857142857,0.787142857142857,1,0.165130943327423,8,0.815882352941177,0.815555555555556,0.81625,0.99,0.159673036949729,8.01,-0.0287394957983194,-0.0284126984126984,-0.0291071428571429,0.01,0.00545790637769378,-0.00999999999999979
"up",2.7,"PELT",0.138639146967054,0.0753855482708141,0.875714285714286,0,8.40636487426522,83.85,0.15762153332466,0.0865898745753175,0.89125,0,8.40636487426522,83.85,-0.0189823863576067,-0.0112043263045035,-0.0155357142857143,0,0,0
"up",2.7,"RFPOP",0.48,0.8,0.342857142857143,0,1.91009355674305,4,0.568461538461538,0.841,0.43,0,1.86159760413451,4.11,-0.0884615384615385,-0.041,-0.0871428571428571,0,0.048495952608538,-0.11
"up",2.7,"SVP MedianMood",0.77,0.77,0.77,1,0.169154880525954,8,0.79625,0.79625,0.79625,1,0.176632096504107,8,-0.02625,-0.02625,-0.02625,0,-0.00747721597815257,0
"up",2.7,"SVP Wilcoxon",0.775714285714286,0.775714285714286,0.775714285714286,1,0.163001783328656,8,0.8075,0.8075,0.8075,1,0.160414796024192,8,-0.0317857142857143,-0.0317857142857143,-0.0317857142857143,0,0.00258698730446466,0
"up",2.8,"PELT",0.143266356914763,0.0780679510294168,0.884285714285714,0,7.39835788045664,81.72,0.162607823383762,0.0895409875548876,0.89875,0,7.39835788045664,81.72,-0.0193414664689989,-0.0114730365254708,-0.0144642857142858,0,0,0
"up",2.8,"RFPOP",0.487454545454545,0.810833333333333,0.348571428571429,0,2.06472502794655,4.01,0.583205128205128,0.8545,0.44375,0,1.97446157637703,4.16,-0.0957505827505827,-0.0436666666666667,-0.0951785714285714,0,0.0902634515695169,-0.15
"up",2.8,"SVP MedianMood",0.791428571428571,0.791428571428571,0.791428571428571,1,0.15829826994291,8,0.81,0.81,0.81,1,0.174487278257149,8,-0.0185714285714287,-0.0185714285714287,-0.0185714285714287,0,-0.0161890083142385,0
"up",2.8,"SVP Wilcoxon",0.802857142857143,0.802857142857143,0.802857142857143,1,0.148588743673881,8,0.820294117647059,0.819444444444444,0.82125,0.98,0.152917543727047,8.02,-0.017436974789916,-0.0165873015873016,-0.0183928571428572,0.02,-0.00432880005316594,-0.0199999999999996
"up",2.9,"PELT",0.13938778258185,0.0758010108425063,0.881428571428571,0,12.3686945194658,83.85,0.158387463572486,0.0870239162804239,0.89625,0,12.3686945194658,83.85,-0.018999680990636,-0.0112229054379176,-0.0148214285714285,0,0,0
"up",2.9,"RFPOP",0.484444444444444,0.81,0.345714285714286,0,2.2247601323495,3.99,0.563974358974359,0.8355,0.42625,0,2.18692622701109,4.1,-0.0795299145299145,-0.0255000000000001,-0.0805357142857143,0,0.0378339053384074,-0.109999999999999
"up",2.9,"SVP MedianMood",0.791428571428571,0.791428571428571,0.791428571428571,1,0.21462875821616,8,0.81125,0.81125,0.81125,1,0.232392217681356,8,-0.0198214285714287,-0.0198214285714287,-0.0198214285714287,0,-0.0177634594651965,0
"up",2.9,"SVP Wilcoxon",0.798571428571429,0.798571428571429,0.798571428571429,1,0.207252834855837,8,0.826985294117647,0.826527777777778,0.8275,0.99,0.256216939915123,8.01,-0.0284138655462185,-0.0279563492063492,-0.0289285714285714,0.01,-0.0489641050592866,-0.00999999999999979
"up",3,"PELT",0.148453692531815,0.0809144928598279,0.914285714285714,0,7.26563581813582,81.46,0.167743741053713,0.092396044861417,0.925,0,7.26563581813582,81.46,-0.0192900485218987,-0.0114815520015891,-0.0107142857142858,0,0,0
"up",3,"RFPOP",0.494444444444444,0.826666666666667,0.352857142857143,0,2.39051282815265,3.99,0.581794871794872,0.857,0.44125,0,2.28580210856228,4.13,-0.0873504273504273,-0.0303333333333333,-0.0883928571428572,0,0.104710719590364,-0.14
"up",3,"SVP MedianMood",0.81,0.81,0.81,1,0.171670449971766,8,0.82875,0.82875,0.82875,1,0.180188318171509,8,-0.01875,-0.01875,-0.01875,0,-0.00851786819974312,0
"up",3,"SVP Wilcoxon",0.815714285714286,0.815714285714286,0.815714285714286,1,0.163437734432849,8,0.829485294117647,0.829027777777778,0.83,0.99,0.162978830188117,8.01,-0.0137710084033613,-0.0133134920634921,-0.0142857142857142,0.01,0.000458904244731967,-0.00999999999999979
"up",3.1,"PELT",0.141692872733586,0.0770553892359197,0.895714285714286,0,15.3992731954992,84.1,0.160575697763611,0.0882233604838212,0.90875,0,15.3992731954992,84.1,-0.018882825030025,-0.0111679712479015,-0.0130357142857143,0,0,0
"up",3.1,"RFPOP",0.508,0.846666666666667,0.362857142857143,0,2.49025618014884,4,0.608205128205128,0.9,0.46,0,2.42976329271784,4.09,-0.100205128205128,-0.0533333333333333,-0.0971428571428572,0,0.0604928874309931,-0.0899999999999999
"up",3.1,"SVP MedianMood",0.8,0.8,0.8,1,0.255486513568999,8,0.8175,0.8175,0.8175,1,0.278755190232568,8,-0.0175000000000001,-0.0175000000000001,-0.0175000000000001,0,-0.0232686766635695,0
"up",3.1,"SVP Wilcoxon",0.797142857142857,0.797142857142857,0.797142857142857,1,0.245667890016456,8,0.82375,0.82375,0.82375,1,0.239771347674376,8,-0.0266071428571428,-0.0266071428571428,-0.0266071428571428,0,0.00589654234208026,0
"up",3.2,"PELT",0.151359602690328,0.0823689585337737,0.947142857142857,0,8.11634215434597,83.03,0.170221176146006,0.0935945676505415,0.95375,0,8.11634215434597,83.03,-0.0188615734556781,-0.0112256091167678,-0.00660714285714281,0,0,0
"up",3.2,"RFPOP",0.54,0.9,0.385714285714286,0,2.64624034138066,4,0.618333333333333,0.9155,0.4675,0,2.59316478401203,4.09,-0.0783333333333333,-0.0155,-0.0817857142857144,0,0.0530755573686283,-0.0899999999999999
"up",3.2,"SVP MedianMood",0.835714285714286,0.835714285714286,0.835714285714286,1,0.189551981409311,8,0.85375,0.85375,0.85375,1,0.202183520688427,8,-0.0180357142857143,-0.0180357142857143,-0.0180357142857143,0,-0.0126315392791158,0
"up",3.2,"SVP Wilcoxon",0.848571428571429,0.848571428571429,0.848571428571429,1,0.178147176766953,8,0.8725,0.8725,0.8725,1,0.167603977074677,8,-0.0239285714285715,-0.0239285714285715,-0.0239285714285715,0,0.0105431996922758,0
"up",3.3,"PELT",0.150002074504453,0.0815924931842597,0.941428571428571,0,8.35925642747084,83.18,0.168827952486214,0.0927809271175843,0.94875,0,8.35925642747084,83.18,-0.0188258779817611,-0.0111884339333247,-0.00732142857142859,0,0,0
"up",3.3,"RFPOP",0.52,0.866666666666667,0.371428571428571,0,2.8039365393891,4,0.606923076923077,0.903,0.4575,0,2.76950416623826,4.05,-0.0869230769230769,-0.0363333333333333,-0.0860714285714286,0,0.034432373150842,-0.0499999999999998
"up",3.3,"SVP MedianMood",0.852857142857143,0.852857142857143,0.852857142857143,1,0.171897940825647,8,0.86625,0.86625,0.86625,1,0.179263633780271,8,-0.0133928571428571,-0.0133928571428571,-0.0133928571428571,0,-0.0073656929546235,0
"up",3.3,"SVP Wilcoxon",0.855714285714286,0.855714285714286,0.855714285714286,1,0.166076268321149,8,0.873014705882353,0.872361111111111,0.87375,0.98,0.162939532956984,8.02,-0.0173004201680673,-0.0166468253968255,-0.0180357142857144,0.02,0.00313673536416539,-0.0199999999999996
"up",3.4,"PELT",0.147053899706192,0.0798709707177987,0.941428571428571,0,15.5790232184206,85.2,0.165595592246947,0.0908572894801661,0.94875,0,15.5790232184206,85.2,-0.0185416925407546,-0.0109863187623674,-0.00732142857142859,0,0,0
"up",3.4,"RFPOP",0.524,0.873333333333333,0.374285714285714,0,2.9884311045463,4,0.60448717948718,0.8935,0.4575,0,2.92139515187318,4.1,-0.0804871794871794,-0.0201666666666667,-0.0832142857142857,0,0.0670359526731246,-0.0999999999999996
"up",3.4,"SVP MedianMood",0.832857142857143,0.832857142857143,0.832857142857143,1,0.280206645868148,8,0.8475,0.8475,0.8475,1,0.308196317519457,8,-0.0146428571428572,-0.0146428571428572,-0.0146428571428572,0,-0.0279896716513095,0
"up",3.4,"SVP Wilcoxon",0.844285714285714,0.844285714285714,0.844285714285714,1,0.258360671584176,8,0.86375,0.86375,0.86375,1,0.251702124571444,8,-0.0194642857142857,-0.0194642857142857,-0.0194642857142857,0,0.00665854701273166,0
"up",3.5,"PELT",0.150951716526862,0.0819462750841332,0.971428571428571,0,10.5815711416925,85.35,0.169333480508642,0.092856253722216,0.975,0,10.5815711416925,85.35,-0.0183817639817799,-0.0109099786380828,-0.00357142857142856,0,0,0
