"pattern","jump","rep","algorithm","Precision","Recall","F1","CorrectNumCP","MSE","NumSegments"
"updown",0.5,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0626011030211644,1
"rand1",0.5,59,"PELT",1,0.375,0.545454545454545,0,0.0245379659951949,3
"rand1",0.5,59,"SVP",1,0.375,0.545454545454545,0,0.0245379659951949,3
"rand1",0.5,59,"SVP (BIC)",0.5,0.125,0.2,0,0.0655080089465375,2
"rand1",0.5,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.375,0.545454545454545,0,0.0245379659951949,3
"none",0.6,59,"PELT",1,1,1,1,0.00306077492234359,1
"none",0.6,59,"SVP",1,1,1,1,0.00306077492234359,1
"none",0.6,59,"SVP (BIC)",1,1,1,1,0.00306077492234359,1
"none",0.6,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00306077492234359,1
"up",0.6,59,"PELT",0.285714285714286,0.25,0.266666666666667,0,0.0590207652833837,7
"up",0.6,59,"SVP",0.333333333333333,0.25,0.285714285714286,0,0.0904883493532797,6
"up",0.6,59,"SVP (BIC)",0.6,0.375,0.461538461538462,0,0.0938649786894665,5
"up",0.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.6,0.375,0.461538461538462,0,0.0980937748934527,5
"updown",0.6,59,"PELT",0.666666666666667,0.5,0.571428571428572,0,0.047365254588163,6
"updown",0.6,59,"SVP",0.333333333333333,0.125,0.181818181818182,0,0.0866041727330147,3
"updown",0.6,59,"SVP (BIC)",0.5,0.125,0.2,0,0.0830234778861714,2
"updown",0.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.125,0.181818181818182,0,0.0847045369801134,3
"rand1",0.6,59,"PELT",0.8,0.5,0.615384615384615,0,0.026885995970561,5
"rand1",0.6,59,"SVP",0.8,0.5,0.615384615384615,0,0.026885995970561,5
"rand1",0.6,59,"SVP (BIC)",0.5,0.25,0.333333333333333,0,0.0446127705791049,4
"rand1",0.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.026885995970561,5
"none",0.7,59,"PELT",1,1,1,1,0.000165708697650644,1
"none",0.7,59,"SVP",1,1,1,1,0.000165708697650644,1
"none",0.7,59,"SVP (BIC)",1,1,1,1,0.000165708697650644,1
"none",0.7,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000165708697650644,1
"up",0.7,59,"PELT",0.5,0.5,0.5,1,0.022074600021129,8
"up",0.7,59,"SVP",0.333333333333333,0.25,0.285714285714286,0,0.100169976479264,6
"up",0.7,59,"SVP (BIC)",0.2,0.125,0.153846153846154,0,0.131803898144555,5
"up",0.7,59,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.25,0.285714285714286,0,0.100786194578319,6
"updown",0.7,59,"PELT",0.5,0.375,0.428571428571429,0,0.0846011370310218,6
"updown",0.7,59,"SVP",0.25,0.125,0.166666666666667,0,0.112028454472986,4
"updown",0.7,59,"SVP (BIC)",1,0.125,0.222222222222222,0,0.123688198764259,1
"updown",0.7,59,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.117036193924664,2
"rand1",0.7,59,"PELT",0.666666666666667,0.5,0.571428571428572,0,0.0242534299496613,6
"rand1",0.7,59,"SVP",0.8,0.5,0.615384615384615,0,0.0193572489787758,5
"rand1",0.7,59,"SVP (BIC)",0.5,0.25,0.333333333333333,0,0.0512341225255823,4
"rand1",0.7,59,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.25,0.333333333333333,0,0.0579583855108987,4
"none",0.8,59,"PELT",1,1,1,1,0.000181719257650629,1
"none",0.8,59,"SVP",1,1,1,1,0.000181719257650629,1
"none",0.8,59,"SVP (BIC)",1,1,1,1,0.000181719257650629,1
"none",0.8,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000181719257650629,1
"up",0.8,59,"PELT",0.5,0.5,0.5,1,0.0359562983987892,8
"up",0.8,59,"SVP",0.428571428571429,0.375,0.4,0,0.0724101105057523,7
"up",0.8,59,"SVP (BIC)",0.166666666666667,0.125,0.142857142857143,0,0.132133934061497,6
"up",0.8,59,"SVP FOCUS TRUE/TRUE c=1.8",0.166666666666667,0.125,0.142857142857143,0,0.132718827515667,6
"updown",0.8,59,"PELT",0.875,0.875,0.875,1,0.0118168455964462,8
"updown",0.8,59,"SVP",0.25,0.125,0.166666666666667,0,0.141900000459668,4
"updown",0.8,59,"SVP (BIC)",1,0.25,0.4,0,0.149832491687173,2
"updown",0.8,59,"SVP FOCUS TRUE/TRUE c=1.8",0.2,0.125,0.153846153846154,0,0.138087024337013,5
"rand1",0.8,59,"PELT",0.8,0.5,0.615384615384615,0,0.0231712545380718,5
"rand1",0.8,59,"SVP",0.8,0.5,0.615384615384615,0,0.0231712545380718,5
"rand1",0.8,59,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.0231712545380718,5
"rand1",0.8,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.0231712545380718,5
"none",0.9,59,"PELT",1,1,1,1,0.00030896560536703,1
"none",0.9,59,"SVP",1,1,1,1,0.00030896560536703,1
"none",0.9,59,"SVP (BIC)",1,1,1,1,0.00030896560536703,1
"none",0.9,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00030896560536703,1
"up",0.9,59,"PELT",0.875,0.875,0.875,1,0.0183024605844276,8
"up",0.9,59,"SVP",0.875,0.875,0.875,1,0.0183024605844276,8
"up",0.9,59,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,0,0.13195468178727,6
"up",0.9,59,"SVP FOCUS TRUE/TRUE c=1.8",0.714285714285714,0.625,0.666666666666667,0,0.0726236624885932,7
"updown",0.9,59,"PELT",0.625,0.625,0.625,1,0.0274495743125148,8
"updown",0.9,59,"SVP",0.625,0.625,0.625,1,0.0274495743125148,8
"updown",0.9,59,"SVP (BIC)",0.666666666666667,0.5,0.571428571428572,0,0.0920926411728422,6
"updown",0.9,59,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0274495743125148,8
"rand1",0.9,59,"PELT",0.8,0.5,0.615384615384615,0,0.034192558771397,5
"rand1",0.9,59,"SVP",0.8,0.5,0.615384615384615,0,0.034192558771397,5
"rand1",0.9,59,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.034192558771397,5
"rand1",0.9,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.034192558771397,5
"none",1,59,"PELT",1,1,1,1,0.000758307181018702,1
"none",1,59,"SVP",1,1,1,1,0.000758307181018702,1
"none",1,59,"SVP (BIC)",1,1,1,1,0.000758307181018702,1
"none",1,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000758307181018702,1
"up",1,59,"PELT",0.75,0.75,0.75,1,0.0275408946946007,8
"up",1,59,"SVP",0.75,0.75,0.75,1,0.0275408946946007,8
"up",1,59,"SVP (BIC)",0.571428571428571,0.5,0.533333333333333,0,0.125906353792952,7
"up",1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0275408946946007,8
"updown",1,59,"PELT",0.625,0.625,0.625,1,0.0343085261821678,8
"updown",1,59,"SVP",0.625,0.625,0.625,1,0.0343085261821678,8
"updown",1,59,"SVP (BIC)",0.625,0.625,0.625,1,0.0343085261821678,8
"updown",1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.625,0.625,0.625,1,0.0343085261821678,8
"rand1",1,59,"PELT",0.666666666666667,0.5,0.571428571428572,0,0.0486691455346384,6
"rand1",1,59,"SVP",0.8,0.5,0.615384615384615,0,0.0277987910219787,5
"rand1",1,59,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.0277987910219787,5
"rand1",1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.0277987910219787,5
"none",1.1,59,"PELT",1,1,1,1,0.00205714847014368,1
"none",1.1,59,"SVP",1,1,1,1,0.00205714847014368,1
"none",1.1,59,"SVP (BIC)",1,1,1,1,0.00205714847014368,1
"none",1.1,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00205714847014368,1
"up",1.1,59,"PELT",0.875,0.875,0.875,1,0.0192208032698607,8
"up",1.1,59,"SVP",0.875,0.875,0.875,1,0.0192208032698607,8
"up",1.1,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0192208032698607,8
"up",1.1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0192208032698607,8
"updown",1.1,59,"PELT",0.75,0.75,0.75,1,0.0218137152317914,8
"updown",1.1,59,"SVP",0.75,0.75,0.75,1,0.0218137152317914,8
"updown",1.1,59,"SVP (BIC)",0.75,0.75,0.75,1,0.0218137152317914,8
"updown",1.1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0218137152317914,8
"rand1",1.1,59,"PELT",0.666666666666667,0.5,0.571428571428572,0,0.0460895016561895,6
"rand1",1.1,59,"SVP",0.8,0.5,0.615384615384615,0,0.032217965463609,5
"rand1",1.1,59,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.032217965463609,5
"rand1",1.1,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.032217965463609,5
"none",1.2,59,"PELT",1,1,1,1,0.000792060618508064,1
"none",1.2,59,"SVP",1,1,1,1,0.000792060618508064,1
"none",1.2,59,"SVP (BIC)",1,1,1,1,0.000792060618508064,1
"none",1.2,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000792060618508064,1
"up",1.2,59,"PELT",0.875,0.875,0.875,1,0.0162192144866513,8
"up",1.2,59,"SVP",0.875,0.875,0.875,1,0.0162192144866513,8
"up",1.2,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0162192144866513,8
"up",1.2,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0162192144866513,8
"updown",1.2,59,"PELT",0.875,0.875,0.875,1,0.0154695440926217,8
"updown",1.2,59,"SVP",0.875,0.875,0.875,1,0.0154695440926217,8
"updown",1.2,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0154695440926217,8
"updown",1.2,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0154695440926217,8
"rand1",1.2,59,"PELT",1,0.625,0.769230769230769,0,0.0172469863623167,5
"rand1",1.2,59,"SVP",1,0.625,0.769230769230769,0,0.0172469863623167,5
"rand1",1.2,59,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0172469863623167,5
"rand1",1.2,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0172469863623167,5
"none",1.3,59,"PELT",1,1,1,1,0.000999040591786926,1
"none",1.3,59,"SVP",1,1,1,1,0.000999040591786926,1
"none",1.3,59,"SVP (BIC)",1,1,1,1,0.000999040591786926,1
"none",1.3,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000999040591786926,1
"up",1.3,59,"PELT",0.75,0.75,0.75,1,0.0375630575577692,8
"up",1.3,59,"SVP",0.75,0.75,0.75,1,0.0375630575577692,8
"up",1.3,59,"SVP (BIC)",0.75,0.75,0.75,1,0.0375630575577692,8
"up",1.3,59,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0375630575577692,8
"updown",1.3,59,"PELT",0.875,0.875,0.875,1,0.0278937235047955,8
"updown",1.3,59,"SVP",0.875,0.875,0.875,1,0.0278937235047955,8
"updown",1.3,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0278937235047955,8
"updown",1.3,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0278937235047955,8
"rand1",1.3,59,"PELT",0.8,0.5,0.615384615384615,0,0.026087582148634,5
"rand1",1.3,59,"SVP",0.8,0.5,0.615384615384615,0,0.026087582148634,5
"rand1",1.3,59,"SVP (BIC)",0.8,0.5,0.615384615384615,0,0.026087582148634,5
"rand1",1.3,59,"SVP FOCUS TRUE/TRUE c=1.8",0.8,0.5,0.615384615384615,0,0.026087582148634,5
"none",1.4,59,"PELT",1,1,1,1,0.00121904325680483,1
"none",1.4,59,"SVP",1,1,1,1,0.00121904325680483,1
"none",1.4,59,"SVP (BIC)",1,1,1,1,0.00121904325680483,1
"none",1.4,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00121904325680483,1
"up",1.4,59,"PELT",1,1,1,1,0.0142347414277969,8
"up",1.4,59,"SVP",1,1,1,1,0.0142347414277969,8
"up",1.4,59,"SVP (BIC)",1,1,1,1,0.0142347414277969,8
"up",1.4,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0142347414277969,8
"updown",1.4,59,"PELT",0.875,0.875,0.875,1,0.0403021197758209,8
"updown",1.4,59,"SVP",0.875,0.875,0.875,1,0.0403021197758209,8
"updown",1.4,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0403021197758209,8
"updown",1.4,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0403021197758209,8
"rand1",1.4,59,"PELT",0.833333333333333,0.625,0.714285714285714,0,0.0160653428576922,6
"rand1",1.4,59,"SVP",1,0.625,0.769230769230769,0,0.0263838152408054,5
"rand1",1.4,59,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0263838152408054,5
"rand1",1.4,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0263838152408054,5
"none",1.5,59,"PELT",1,1,1,1,0.00250455185341367,1
"none",1.5,59,"SVP",1,1,1,1,0.00250455185341367,1
"none",1.5,59,"SVP (BIC)",1,1,1,1,0.00250455185341367,1
"none",1.5,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00250455185341367,1
"up",1.5,59,"PELT",0.75,0.75,0.75,1,0.0323547409466931,8
"up",1.5,59,"SVP",0.75,0.75,0.75,1,0.0323547409466931,8
"up",1.5,59,"SVP (BIC)",0.75,0.75,0.75,1,0.0323547409466931,8
"up",1.5,59,"SVP FOCUS TRUE/TRUE c=1.8",0.75,0.75,0.75,1,0.0323547409466931,8
"updown",1.5,59,"PELT",0.875,0.875,0.875,1,0.0272977216996869,8
"updown",1.5,59,"SVP",0.875,0.875,0.875,1,0.0272977216996869,8
"updown",1.5,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0272977216996869,8
"updown",1.5,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0272977216996869,8
"rand1",1.5,59,"PELT",0.833333333333333,0.625,0.714285714285714,0,0.0261380994807454,6
"rand1",1.5,59,"SVP",1,0.625,0.769230769230769,0,0.0356170973627648,5
"rand1",1.5,59,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0356170973627648,5
"rand1",1.5,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0356170973627648,5
"none",1.6,59,"PELT",1,1,1,1,2.15301576545064e-05,1
"none",1.6,59,"SVP",1,1,1,1,2.15301576545064e-05,1
"none",1.6,59,"SVP (BIC)",1,1,1,1,2.15301576545064e-05,1
"none",1.6,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,2.15301576545064e-05,1
"up",1.6,59,"PELT",0.5,0.5,0.5,1,0.0595329737622566,8
"up",1.6,59,"SVP",0.5,0.5,0.5,1,0.0595329737622566,8
"up",1.6,59,"SVP (BIC)",0.5,0.5,0.5,1,0.0595329737622566,8
"up",1.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.5,0.5,1,0.0595329737622566,8
"updown",1.6,59,"PELT",0.875,0.875,0.875,1,0.0277113456542524,8
"updown",1.6,59,"SVP",0.875,0.875,0.875,1,0.0277113456542524,8
"updown",1.6,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0277113456542524,8
"updown",1.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0277113456542524,8
"rand1",1.6,59,"PELT",0.833333333333333,0.625,0.714285714285714,0,0.0280157464718966,6
"rand1",1.6,59,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0280157464718966,6
"rand1",1.6,59,"SVP (BIC)",0.833333333333333,0.625,0.714285714285714,0,0.0280157464718966,6
"rand1",1.6,59,"SVP FOCUS TRUE/TRUE c=1.8",0.833333333333333,0.625,0.714285714285714,0,0.0280157464718966,6
"none",1.7,59,"PELT",1,1,1,1,0.000942449135572569,1
"none",1.7,59,"SVP",1,1,1,1,0.000942449135572569,1
"none",1.7,59,"SVP (BIC)",1,1,1,1,0.000942449135572569,1
"none",1.7,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000942449135572569,1
"up",1.7,59,"PELT",0.875,0.875,0.875,1,0.0401180678015522,8
"up",1.7,59,"SVP",0.875,0.875,0.875,1,0.0401180678015522,8
"up",1.7,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0401180678015522,8
"up",1.7,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0401180678015522,8
"updown",1.7,59,"PELT",0.875,0.875,0.875,1,0.0252769229525536,8
"updown",1.7,59,"SVP",0.875,0.875,0.875,1,0.0252769229525536,8
"updown",1.7,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0252769229525536,8
"updown",1.7,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0252769229525536,8
"rand1",1.7,59,"PELT",1,0.625,0.769230769230769,0,0.0461278333033767,5
"rand1",1.7,59,"SVP",1,0.625,0.769230769230769,0,0.0461278333033767,5
"rand1",1.7,59,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0461278333033767,5
"rand1",1.7,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0461278333033767,5
"none",1.8,59,"PELT",1,1,1,1,0.00110174083339271,1
"none",1.8,59,"SVP",1,1,1,1,0.00110174083339271,1
"none",1.8,59,"SVP (BIC)",1,1,1,1,0.00110174083339271,1
"none",1.8,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00110174083339271,1
"up",1.8,59,"PELT",0.875,0.875,0.875,1,0.0290251869816227,8
"up",1.8,59,"SVP",0.875,0.875,0.875,1,0.0290251869816227,8
"up",1.8,59,"SVP (BIC)",0.875,0.875,0.875,1,0.0290251869816227,8
"up",1.8,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.0290251869816227,8
"updown",1.8,59,"PELT",1,1,1,1,0.0227698761558871,8
"updown",1.8,59,"SVP",1,1,1,1,0.0227698761558871,8
"updown",1.8,59,"SVP (BIC)",1,1,1,1,0.0227698761558871,8
"updown",1.8,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0227698761558871,8
"rand1",1.8,59,"PELT",0.833333333333333,0.625,0.714285714285714,0,0.0217007123854889,6
"rand1",1.8,59,"SVP",0.833333333333333,0.625,0.714285714285714,0,0.0217007123854889,6
"rand1",1.8,59,"SVP (BIC)",1,0.625,0.769230769230769,0,0.0391052449175549,5
"rand1",1.8,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.625,0.769230769230769,0,0.0391052449175549,5
"none",1.9,59,"PELT",1,1,1,1,0.00428208577028085,1
"none",1.9,59,"SVP",1,1,1,1,0.00428208577028085,1
"none",1.9,59,"SVP (BIC)",1,1,1,1,0.00428208577028085,1
"none",1.9,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00428208577028085,1
"up",1.9,59,"PELT",1,1,1,1,0.0126454016486981,8
"up",1.9,59,"SVP",1,1,1,1,0.0126454016486981,8
"up",1.9,59,"SVP (BIC)",1,1,1,1,0.0126454016486981,8
"up",1.9,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0126454016486981,8
"updown",1.9,59,"PELT",0.875,0.875,0.875,1,0.031790545566498,8
"updown",1.9,59,"SVP",0.875,0.875,0.875,1,0.031790545566498,8
"updown",1.9,59,"SVP (BIC)",0.875,0.875,0.875,1,0.031790545566498,8
"updown",1.9,59,"SVP FOCUS TRUE/TRUE c=1.8",0.875,0.875,0.875,1,0.031790545566498,8
"rand1",1.9,59,"PELT",1,0.75,0.857142857142857,0,0.0206960467301515,6
"rand1",1.9,59,"SVP",1,0.75,0.857142857142857,0,0.0206960467301515,6
"rand1",1.9,59,"SVP (BIC)",1,0.75,0.857142857142857,0,0.0206960467301515,6
"rand1",1.9,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.75,0.857142857142857,0,0.0206960467301515,6
"none",2,59,"PELT",1,1,1,1,0.00360058335554808,1
"none",2,59,"SVP",1,1,1,1,0.00360058335554808,1
"none",2,59,"SVP (BIC)",1,1,1,1,0.00360058335554808,1
"none",2,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00360058335554808,1
"up",2,59,"PELT",0.6,0.75,0.666666666666667,0,0.0670123660297466,10
"up",2,59,"SVP",0.75,0.75,0.75,1,0.0390389161534429,8
"up",2,59,"SVP (BIC)",0.75,0.75,0.75,1,0.0390389161534429,8
"up",2,59,"SVP FOCUS TRUE/TRUE c=1.8",0.666666666666667,0.75,0.705882352941177,0,0.0505232542701933,9
"updown",2,59,"PELT",1,1,1,1,0.0110547204078455,8
"updown",2,59,"SVP",1,1,1,1,0.0110547204078455,8
"updown",2,59,"SVP (BIC)",1,1,1,1,0.0110547204078455,8
"updown",2,59,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.0110547204078455,8
"rand1",2,59,"PELT",1,0.75,0.857142857142857,0,0.029723937431202,6
"rand1",2,59,"SVP",1,0.75,0.857142857142857,0,0.029723937431202,6
"rand1",2,59,"SVP (BIC)",1,0.75,0.857142857142857,0,0.029723937431202,6
"rand1",2,59,"SVP FOCUS TRUE/TRUE c=1.8",1,0.75,0.857142857142857,0,0.029723937431202,6
"none",0.1,60,"PELT",1,1,1,1,0.000183235219613282,1
"none",0.1,60,"SVP",1,1,1,1,0.000183235219613282,1
"none",0.1,60,"SVP (BIC)",1,1,1,1,0.000183235219613282,1
"none",0.1,60,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.000183235219613282,1
"up",0.1,60,"PELT",0.5,0.125,0.2,0,0.020935483369785,2
"up",0.1,60,"SVP",0.5,0.125,0.2,0,0.020935483369785,2
"up",0.1,60,"SVP (BIC)",0.5,0.125,0.2,0,0.020935483369785,2
"up",0.1,60,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.020935483369785,2
"updown",0.1,60,"PELT",1,0.125,0.222222222222222,0,0.00299508818500937,1
"updown",0.1,60,"SVP",1,0.125,0.222222222222222,0,0.00299508818500937,1
"updown",0.1,60,"SVP (BIC)",1,0.125,0.222222222222222,0,0.00299508818500937,1
"updown",0.1,60,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.00299508818500937,1
"rand1",0.1,60,"PELT",1,0.125,0.222222222222222,0,0.00465669274799123,1
"rand1",0.1,60,"SVP",1,0.125,0.222222222222222,0,0.00465669274799123,1
"rand1",0.1,60,"SVP (BIC)",1,0.125,0.222222222222222,0,0.00465669274799123,1
"rand1",0.1,60,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.00465669274799123,1
"none",0.2,60,"PELT",1,1,1,1,3.4213974526211e-05,1
"none",0.2,60,"SVP",1,1,1,1,3.4213974526211e-05,1
"none",0.2,60,"SVP (BIC)",1,1,1,1,3.4213974526211e-05,1
"none",0.2,60,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,3.4213974526211e-05,1
"up",0.2,60,"PELT",0.333333333333333,0.125,0.181818181818182,0,0.0323826753025749,3
"up",0.2,60,"SVP",0.333333333333333,0.125,0.181818181818182,0,0.0323826753025749,3
"up",0.2,60,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,0,0.0323826753025749,3
"up",0.2,60,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.125,0.181818181818182,0,0.0323826753025749,3
"updown",0.2,60,"PELT",1,0.125,0.222222222222222,0,0.0106289161005124,1
"updown",0.2,60,"SVP",1,0.25,0.4,0,0.0114155036268479,2
"updown",0.2,60,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0106289161005124,1
"updown",0.2,60,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0106289161005124,1
"rand1",0.2,60,"PELT",0.5,0.125,0.2,0,0.0197824122173444,2
"rand1",0.2,60,"SVP",0.5,0.125,0.2,0,0.0197824122173444,2
"rand1",0.2,60,"SVP (BIC)",0.5,0.125,0.2,0,0.0197824122173444,2
"rand1",0.2,60,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0197824122173444,2
"none",0.3,60,"PELT",1,1,1,1,0.00245992697991093,1
"none",0.3,60,"SVP",1,1,1,1,0.00245992697991093,1
"none",0.3,60,"SVP (BIC)",1,1,1,1,0.00245992697991093,1
"none",0.3,60,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,0.00245992697991093,1
"up",0.3,60,"PELT",0.5,0.25,0.333333333333333,0,0.0308843519089872,4
"up",0.3,60,"SVP",0.333333333333333,0.125,0.181818181818182,0,0.0584885021204704,3
"up",0.3,60,"SVP (BIC)",0.333333333333333,0.125,0.181818181818182,0,0.0584885021204704,3
"up",0.3,60,"SVP FOCUS TRUE/TRUE c=1.8",0.333333333333333,0.125,0.181818181818182,0,0.0584885021204704,3
"updown",0.3,60,"PELT",0.333333333333333,0.125,0.181818181818182,0,0.0470716683004889,3
"updown",0.3,60,"SVP",0.5,0.125,0.2,0,0.0279842932460875,2
"updown",0.3,60,"SVP (BIC)",0.5,0.125,0.2,0,0.0279842932460875,2
"updown",0.3,60,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.125,0.2,0,0.0266463648539932,2
"rand1",0.3,60,"PELT",0.666666666666667,0.25,0.363636363636364,0,0.0217389040534855,3
"rand1",0.3,60,"SVP",1,0.25,0.4,0,0.0276576092158716,2
"rand1",0.3,60,"SVP (BIC)",1,0.25,0.4,0,0.028396335294491,2
"rand1",0.3,60,"SVP FOCUS TRUE/TRUE c=1.8",1,0.25,0.4,0,0.028396335294491,2
"none",0.4,60,"PELT",1,1,1,1,1.44513346822155e-06,1
"none",0.4,60,"SVP",1,1,1,1,1.44513346822155e-06,1
"none",0.4,60,"SVP (BIC)",1,1,1,1,1.44513346822155e-06,1
"none",0.4,60,"SVP FOCUS TRUE/TRUE c=1.8",1,1,1,1,1.44513346822155e-06,1
"up",0.4,60,"PELT",0.6,0.375,0.461538461538462,0,0.0351663346661795,5
"up",0.4,60,"SVP",0.5,0.25,0.333333333333333,0,0.0704543347609664,4
"up",0.4,60,"SVP (BIC)",0.5,0.25,0.333333333333333,0,0.0704543347609664,4
"up",0.4,60,"SVP FOCUS TRUE/TRUE c=1.8",0.5,0.25,0.333333333333333,0,0.0704543347609664,4
"updown",0.4,60,"PELT",1,0.125,0.222222222222222,0,0.0417578120038204,1
"updown",0.4,60,"SVP",0.5,0.125,0.2,0,0.0376918994177641,2
"updown",0.4,60,"SVP (BIC)",1,0.125,0.222222222222222,0,0.0417578120038204,1
"updown",0.4,60,"SVP FOCUS TRUE/TRUE c=1.8",1,0.125,0.222222222222222,0,0.0417578120038204,1
"rand1",0.4,60,"PELT",0.666666666666667,0.25,0.363636363636364,0,0.0221641174686172,3
"rand1",0.4,60,"SVP",0.5,0.25,0.333333333333333,0,0.0193666431761842,4
