"experiment","n","k","rep","method","time","detected"
"vary_k",2000,32,2,"SVP BIC",0.00200000000000955,40
"vary_k",2000,32,2,"SVP AR1",0.00799999999999557,33
"vary_k",2000,32,2,"SVP AR1 estimated rho",1.44500000000001,2
"vary_k",2000,32,3,"SVP BIC",0.00199999999999534,44
"vary_k",2000,32,3,"SVP AR1",0.00600000000000023,33
"vary_k",2000,32,3,"SVP AR1 estimated rho",0.00600000000000023,33
"vary_k",2000,32,4,"SVP BIC",0.00300000000000011,40
"vary_k",2000,32,4,"SVP AR1",0.00699999999999079,33
"vary_k",2000,32,4,"SVP AR1 estimated rho",0.00600000000000023,33
"vary_k",2000,32,5,"SVP BIC",0.00199999999999534,40
"vary_k",2000,32,5,"SVP AR1",0.007000000000005,33
"vary_k",2000,32,5,"SVP AR1 estimated rho",0.0100000000000051,28
"vary_k",2000,33,1,"SVP BIC",0.00300000000000011,36
"vary_k",2000,33,1,"SVP AR1",0.00699999999999079,32
"vary_k",2000,33,1,"SVP AR1 estimated rho",0.00900000000000034,29
"vary_k",2000,33,2,"SVP BIC",0.00200000000000955,40
"vary_k",2000,33,2,"SVP AR1",0.00600000000000023,34
"vary_k",2000,33,2,"SVP AR1 estimated rho",0.106999999999999,6
"vary_k",2000,33,3,"SVP BIC",0.00199999999999534,38
"vary_k",2000,33,3,"SVP AR1",0.00600000000000023,34
"vary_k",2000,33,3,"SVP AR1 estimated rho",0.00799999999999557,32
"vary_k",2000,33,4,"SVP BIC",0.00199999999999534,39
"vary_k",2000,33,4,"SVP AR1",0.00600000000000023,34
"vary_k",2000,33,4,"SVP AR1 estimated rho",0.00600000000000023,34
"vary_k",2000,33,5,"SVP BIC",0.00199999999999534,42
"vary_k",2000,33,5,"SVP AR1",0.00699999999999079,33
"vary_k",2000,33,5,"SVP AR1 estimated rho",0.00799999999999557,31
"vary_k",2000,34,1,"SVP BIC",0.00300000000000011,41
"vary_k",2000,34,1,"SVP AR1",0.00799999999999557,33
"vary_k",2000,34,1,"SVP AR1 estimated rho",0.0099999999999909,31
"vary_k",2000,34,2,"SVP BIC",0.00300000000000011,40
"vary_k",2000,34,2,"SVP AR1",0.00600000000000023,35
"vary_k",2000,34,2,"SVP AR1 estimated rho",0.007000000000005,35
"vary_k",2000,34,3,"SVP BIC",0.00199999999999534,45
"vary_k",2000,34,3,"SVP AR1",0.00699999999999079,32
"vary_k",2000,34,3,"SVP AR1 estimated rho",0.0229999999999961,13
"vary_k",2000,34,4,"SVP BIC",0.00199999999999534,39
"vary_k",2000,34,4,"SVP AR1",0.00600000000000023,35
"vary_k",2000,34,4,"SVP AR1 estimated rho",0.01400000000001,22
"vary_k",2000,34,5,"SVP BIC",0.00300000000000011,40
"vary_k",2000,34,5,"SVP AR1",0.00600000000000023,35
"vary_k",2000,34,5,"SVP AR1 estimated rho",0.00800000000000978,35
"vary_k",2000,35,1,"SVP BIC",0.00199999999999534,42
"vary_k",2000,35,1,"SVP AR1",0.00600000000000023,35
"vary_k",2000,35,1,"SVP AR1 estimated rho",0.00800000000000978,31
"vary_k",2000,35,2,"SVP BIC",0.00199999999999534,45
"vary_k",2000,35,2,"SVP AR1",0.00600000000000023,36
"vary_k",2000,35,2,"SVP AR1 estimated rho",0.00900000000000034,28
"vary_k",2000,35,3,"SVP BIC",0.00300000000000011,45
"vary_k",2000,35,3,"SVP AR1",0.00699999999999079,36
"vary_k",2000,35,3,"SVP AR1 estimated rho",0.00900000000000034,31
"vary_k",2000,35,4,"SVP BIC",0.00200000000000955,44
"vary_k",2000,35,4,"SVP AR1",0.00500000000000966,35
"vary_k",2000,35,4,"SVP AR1 estimated rho",0.00799999999999557,33
"vary_k",2000,35,5,"SVP BIC",0.00200000000000955,47
"vary_k",2000,35,5,"SVP AR1",0.00600000000000023,35
"vary_k",2000,35,5,"SVP AR1 estimated rho",0.200999999999993,4
"vary_k",2000,36,1,"SVP BIC",0.00199999999999534,42
"vary_k",2000,36,1,"SVP AR1",0.00600000000000023,35
"vary_k",2000,36,1,"SVP AR1 estimated rho",0.213999999999999,5
"vary_k",2000,36,2,"SVP BIC",0.00199999999999534,40
"vary_k",2000,36,2,"SVP AR1",0.00600000000000023,37
"vary_k",2000,36,2,"SVP AR1 estimated rho",0.0159999999999911,21
"vary_k",2000,36,3,"SVP BIC",0.00199999999999534,41
"vary_k",2000,36,3,"SVP AR1",0.00600000000000023,36
"vary_k",2000,36,3,"SVP AR1 estimated rho",0.0149999999999864,22
"vary_k",2000,36,4,"SVP BIC",0.00200000000000955,43
"vary_k",2000,36,4,"SVP AR1",0.00600000000000023,37
"vary_k",2000,36,4,"SVP AR1 estimated rho",0.00499999999999545,37
"vary_k",2000,36,5,"SVP BIC",0.00200000000000955,45
"vary_k",2000,36,5,"SVP AR1",0.00600000000000023,36
"vary_k",2000,36,5,"SVP AR1 estimated rho",0.0549999999999926,9
"vary_k",2000,37,1,"SVP BIC",0.00300000000000011,42
"vary_k",2000,37,1,"SVP AR1",0.00600000000000023,38
"vary_k",2000,37,1,"SVP AR1 estimated rho",0.00500000000000966,38
"vary_k",2000,37,2,"SVP BIC",0.00199999999999534,44
"vary_k",2000,37,2,"SVP AR1",0.00600000000000023,38
"vary_k",2000,37,2,"SVP AR1 estimated rho",0.01400000000001,19
"vary_k",2000,37,3,"SVP BIC",0.00199999999999534,48
"vary_k",2000,37,3,"SVP AR1",0.007000000000005,36
"vary_k",2000,37,3,"SVP AR1 estimated rho",0.0169999999999959,22
"vary_k",2000,37,4,"SVP BIC",0.00200000000000955,44
"vary_k",2000,37,4,"SVP AR1",0.00500000000000966,37
"vary_k",2000,37,4,"SVP AR1 estimated rho",0.0820000000000078,6
"vary_k",2000,37,5,"SVP BIC",0.00199999999999534,46
"vary_k",2000,37,5,"SVP AR1",0.00600000000000023,38
"vary_k",2000,37,5,"SVP AR1 estimated rho",0.0349999999999966,13
"vary_k",2000,38,1,"SVP BIC",0.00199999999999534,46
"vary_k",2000,38,1,"SVP AR1",0.00599999999998602,39
"vary_k",2000,38,1,"SVP AR1 estimated rho",0.00600000000000023,37
"vary_k",2000,38,2,"SVP BIC",0.00199999999999534,43
"vary_k",2000,38,2,"SVP AR1",0.00600000000000023,38
"vary_k",2000,38,2,"SVP AR1 estimated rho",0.00400000000000489,39
"vary_k",2000,38,3,"SVP BIC",0.00199999999999534,43
"vary_k",2000,38,3,"SVP AR1",0.00600000000000023,38
"vary_k",2000,38,3,"SVP AR1 estimated rho",0.00600000000000023,37
"vary_k",2000,38,4,"SVP BIC",0.00300000000000011,44
"vary_k",2000,38,4,"SVP AR1",0.00499999999999545,38
"vary_k",2000,38,4,"SVP AR1 estimated rho",0.00799999999999557,28
"vary_k",2000,38,5,"SVP BIC",0.00199999999999534,45
"vary_k",2000,38,5,"SVP AR1",0.00499999999999545,39
"vary_k",2000,38,5,"SVP AR1 estimated rho",0.01400000000001,17
"vary_k",2000,39,1,"SVP BIC",0.00200000000000955,44
"vary_k",2000,39,1,"SVP AR1",0.00600000000000023,39
"vary_k",2000,39,1,"SVP AR1 estimated rho",0.00600000000000023,39
"vary_k",2000,39,2,"SVP BIC",0.00200000000000955,48
"vary_k",2000,39,2,"SVP AR1",0.00600000000000023,39
"vary_k",2000,39,2,"SVP AR1 estimated rho",0.445999999999998,5
"vary_k",2000,39,3,"SVP BIC",0.00200000000000955,47
"vary_k",2000,39,3,"SVP AR1",0.00500000000000966,40
"vary_k",2000,39,3,"SVP AR1 estimated rho",0.352000000000004,4
"vary_k",2000,39,4,"SVP BIC",0.00199999999999534,47
"vary_k",2000,39,4,"SVP AR1",0.00499999999999545,39
"vary_k",2000,39,4,"SVP AR1 estimated rho",0.00900000000000034,31
"vary_k",2000,39,5,"SVP BIC",0.00199999999999534,44
"vary_k",2000,39,5,"SVP AR1",0.00500000000000966,38
"vary_k",2000,39,5,"SVP AR1 estimated rho",0.00400000000000489,40
"vary_k",2000,40,1,"SVP BIC",0.00200000000000955,46
"vary_k",2000,40,1,"SVP AR1",0.00600000000000023,40
"vary_k",2000,40,1,"SVP AR1 estimated rho",0.0230000000000103,20
"vary_k",2000,40,2,"SVP BIC",0.00199999999999534,48
"vary_k",2000,40,2,"SVP AR1",0.00600000000000023,38
"vary_k",2000,40,2,"SVP AR1 estimated rho",0.0100000000000051,31
"vary_k",2000,40,3,"SVP BIC",0.00200000000000955,46
"vary_k",2000,40,3,"SVP AR1",0.00600000000000023,38
"vary_k",2000,40,3,"SVP AR1 estimated rho",0.0210000000000008,18
"vary_k",2000,40,4,"SVP BIC",0.00200000000000955,46
"vary_k",2000,40,4,"SVP AR1",0.00499999999999545,41
"vary_k",2000,40,4,"SVP AR1 estimated rho",0.00499999999999545,41
"vary_k",2000,40,5,"SVP BIC",0.00199999999999534,45
"vary_k",2000,40,5,"SVP AR1",0.00499999999999545,39
"vary_k",2000,40,5,"SVP AR1 estimated rho",0.00600000000000023,36
